,ae,exp,pred
Cs2PdSe8,0.0017869820284852622,1.5,1.5017869820284853
GaVTe2O8,0.3106908943921671,3.0,2.689309105607833
KCuThS3,0.7948590114396623,2.95,2.155140988560338
LaB6,0.8129887522939123,4.1,3.2870112477060873
In0.6As0.6Ga0.4P0.4,0.046296364052786476,1.25,1.2962963640527865
Li2ZnGeSe4,1.0499281704760988,1.86,2.909928170476099
AgIn5S8,0.4119117059806805,1.76,1.3480882940193195
Ba2ScTaO6,0.4986683148307556,4.19,3.691331685169245
Cs6.40Na1.60Ga8Ge38,0.348046612042863,0.221,0.569046612042863
KCu3S2,0.2232729273468652,1.459,1.6822729273468653
CdSe,0.2803718967799784,1.858412,2.1387838967799784
LiGd5P2O13,0.3822475607445388,3.73,4.112247560744539
Bi2AsO4Cl,0.13345169970550286,3.43,3.563451699705503
Pb0.995TeGa0.005,0.060841002187456694,0.37,0.4308410021874567
Ta1.33Zr0.67O0.12N3.03,0.1615549749162266,1.71,1.5484450250837734
RhSSe,0.41628225152207543,0.7,1.1162822515220754
ZnSnP2,0.02946923967618975,1.6275,1.5980307603238102
CaMg2N2,0.9621436071485654,3.25,2.2878563928514346
SiAs,0.1891564656992606,1.5,1.6891564656992606
NH6PO4,2.052304800401666,6.805,4.7526951995983335
Bi3F3I4O13,0.13436251157970558,3.7,3.8343625115797058
CsSbS2,0.6736041870776766,2.8,2.1263958129223233
Li4Cs3B7O14,0.18354228954593577,6.53,6.3464577104540645
Na2Mo2Se2O11,0.04155192907882155,3.1,3.1415519290788216
Pr2GeSe5,0.2800627106183906,1.8,2.0800627106183907
CoAs3,0.17677262969028973,0.4,0.5767726296902898
Cs2AgBiBr6,0.26090530017816205,2.19,1.929094699821838
DyB6,0.4933585457153562,3.3,3.793358545715356
Ga0.5As0.5Zn0.5Se0.5,0.16382504707105872,1.52,1.6838250470710587
Ce4InSbSe9,0.22996164251940243,1.69,1.4600383574805975
Mg2Ge,0.4146668989446305,1.67,1.2553331010553694
Bi25FeO39,0.03200347695739758,2.8,2.7679965230426022
Ca3B2N4,0.30327052200897775,4.0,4.303270522008978
Rb2CuNbS4,0.12112126602013706,2.64,2.518878733979863
SbI3,0.6721954847190104,2.348,1.6758045152809895
Cd5Ga2S2Te6,0.20316449159863148,1.29,1.4931644915986315
Ca10Ge16B6O51,1.3765002808484992,5.47,4.093499719151501
CsYTe3O8,0.8789472501803419,3.4,4.278947250180342
AgSbTe2,0.40869742264878023,0.4766666666666666,0.8853640893154469
Dy3GaS6,0.22414989136005348,2.81,3.0341498913600535
K9Bi13S24,0.011264745472121973,1.4,1.388735254527878
KPSe6,0.16887246606069528,2.16,1.9911275339393049
K2CuGa3Se6,0.14901715503185042,1.72,1.8690171550318504
Pb0.75Sn0.25Te,0.10154983574359688,0.04,0.1415498357435969
KGaSe2,0.4325832781870953,2.6,2.167416721812905
BaReH9,1.7023882654301863,3.44,1.7376117345698137
RbCaBO3,1.2189455008752077,3.67,4.888945500875208
Ba8Sn4S15,0.05995304372553445,2.31,2.3699530437255345
Li2CdSnS4,0.24056388687878183,3.26,3.019436113121218
Tl4CuTeO6,0.6896893129576511,2.2,1.510310687042349
Ba2GaBiSe5,0.8898539192624881,2.21,1.3201460807375118
SmAs,0.5556060821596378,1.03,0.4743939178403622
PbI2,0.41395888824798144,2.534777777777778,2.1208188895297964
Pb0.85Sn0.15Se,0.0025113181722173916,0.135,0.1375113181722174
Ga0.58As0.58Zn0.42Se0.42,0.1604375655738539,1.67,1.509562434426146
La2BaTe5O14,0.5100424291498444,3.81,3.2999575708501556
Li2B12Si2,0.4777545754599708,2.27,1.7922454245400292
Cu0.5Pb1.75GeS4,0.0726791206953834,1.48,1.5526791206953834
GaAs0.15Sb0.85,0.3424686356678561,1.1,0.757531364332144
TlHg6S4Br5,0.3971799697395668,3.03,2.632820030260433
Ga2Se3,0.24326403688782605,2.07,2.313264036887826
TlSbS2,0.287710570265588,1.69,1.402289429734412
Zn2MoTeO7,0.7023494616499208,4.1,3.397650538350079
PbCdP4O12,1.1021761554617227,4.859999999999999,3.757823844538277
GaAs0.7Sb0.3,0.2649656480344371,0.67,0.9349656480344372
Cs2Cd3Te4,0.36713181038930864,2.48,2.1128681896106913
CsInGeSe4,0.8774419676953751,2.32,1.4425580323046248
CeFMoO4,0.8600542323080425,2.52,3.3800542323080425
AgF,1.2497688102772235,2.8,4.049768810277223
Tl2O3,0.5805529058181547,2.25,2.8305529058181547
CdMoSb4O10,0.15890576789806543,3.4,3.2410942321019345
Er2O3,0.2728257389640678,5.42,5.147174261035932
La2Ga2GeS8,0.2236889825678774,2.78,2.5563110174321224
Ba3V2Se4O16,0.38675186141096685,2.87,3.256751861410967
Sm2O3,1.361170877654739,5.0,3.638829122345261
TbIn3S6,0.5557816296737184,1.2,1.7557816296737183
BaIn2S4,0.3069578363908909,3.057,2.750042163609109
La2MnNiO6,0.7684800423591167,1.2999999999999998,0.5315199576408831
La4FeSb2S10,0.013283185189880364,1.0,0.9867168148101196
GaAs0.3P0.7,0.1470327508680529,2.16,2.0129672491319472
NdCuOS,0.19178220665067602,2.98,3.171782206650676
MoO3,1.0087038155494232,3.6625,2.653796184450577
Ag2S,0.20407317077293796,1.0325,1.236573170772938
Ba3La3Cu6O14,0.9344330069919844,1.8,2.7344330069919844
Tl3VS4,1.0129097731519905,1.81,0.7970902268480096
Tl2AuPS4,0.237983157744577,2.2,1.9620168422554232
LiGaTe2,0.9881357802546276,2.31,1.3218642197453725
OsSbSe,0.522734881146302,0.4,0.922734881146302
Ba2V2Te2O11,0.6787327707154192,3.16,2.481267229284581
FeSc2,0.5007286733001497,0.77,0.2692713266998503
LaMg2PdH7,1.6376185758546717,1.0,2.6376185758546717
Ga0.75P0.75Zn0.25Se0.25,0.018941223264008933,2.18,2.198941223264009
LaGaS3,0.5930456309400327,2.5,3.0930456309400327
NaSbP2S6,0.012398809106172415,2.21,2.1976011908938275
Cd3BiP3O12,0.0016680586776840478,3.9,3.898331941322316
BaB2O4,1.024759932208311,6.4433333333333325,5.4185734011250215
Cu0.3Ga1.7S2.7,0.006507500086299967,2.575,2.5684924999137
K2Cd2Te3,0.6793305326387704,1.93,2.6093305326387704
Pr2Te4O11,0.6048818902098554,3.65,3.0451181097901445
CsI,1.2498737529712391,6.3566666666666665,5.106792913695427
La2CoVO6,1.0608264212489067,0.41,1.4708264212489066
La4Cd4In2S13,0.37122340313558677,2.27,1.8987765968644132
TlPSe2,1.5939239060455443,0.55,2.1439239060455444
TiTe2,0.0006251724400605507,1.0,1.0006251724400606
CsPbPO4,0.062431696559786864,4.39,4.327568303440213
Na2BaGeSe4,0.2861541512436785,2.25,1.9638458487563215
GaSb,0.05989910580346647,0.7782533333333334,0.7183542275298669
NaCd4P3,0.8555965872541638,1.1,0.2444034127458363
Ag0.4Cd0.5In2.2Te4,0.31998283393447563,0.19,0.5099828339344756
Ba2SnSe5,0.10484094561465596,1.8,1.695159054385344
BaGa4Se7,0.28861002718782514,2.64,2.351389972812175
Cd6P7,0.21169589465411354,0.85,1.0616958946541135
Ag2Ga2SiS6,0.9669478972639136,2.35,3.3169478972639137
Pb2BiS2I3,0.19143166195074346,1.6,1.7914316619507435
V2O4,1.9672371292970907,0.66,2.627237129297091
Pb0.77Sn0.23Te,0.09840873756231129,0.044,0.1424087375623113
Ga1.005Sb0.995Te0.015,0.018125286077758873,0.684,0.7021252860777589
AgInO2,2.4511937576123106,4.2,1.7488062423876896
Ba5In4Te4S7,0.43279628203028153,2.13,1.6972037179697184
K2Mo2Se2O11,0.11750469343552528,3.3,3.417504693435525
NdLuSe3,0.2682687749066852,1.61,1.3417312250933149
TiS3,0.358590798316054,0.9,1.258590798316054
Ag2.7Ba6Sn4.3S16,0.5319103884948819,1.48,2.011910388494882
RbAg2SbS4,0.10861657336665109,2.3,2.1913834266333487
K10Zn4Sn4S17,0.4227660951625687,3.1500000000000004,2.7272339048374317
AgAsTe2,0.1495740625725286,0.8,0.9495740625725286
AgS,0.6861410876383556,1.1414285714285717,1.8275696590669273
KI,0.4377113529953496,6.132777777777778,5.6950664247824285
Ba3Dy2P4S16,0.03942658775502528,3.28,3.319426587755025
Bi7F11O5,0.05266064191518938,4.05,3.9973393580848104
RbCu2AsS3,0.02879493254059362,1.96,1.9887949325405936
Bi2Te1.2Se1.8,0.06670754985581104,0.28,0.213292450144189
Tl2GeTe3,0.4110319040093784,0.365,0.7760319040093784
Zn0.2Ba2B2S5.2,0.6801564847095385,3.54,2.8598435152904615
Nd2Se3,0.15036980255315147,1.725,1.8753698025531516
GaGeTe,0.24663909051513766,1.1,0.8533609094848624
Cu0.2Ga1.8Se2.8,0.012845148418238805,1.86,1.8471548515817613
Pr1.29Lu0.71S3,0.16957102334586738,1.38,1.5495710233458673
Tb2O3,1.2852242747433085,3.0,4.2852242747433085
CdS0.8Se0.2,0.046718254883630905,2.23,2.183281745116369
Pb2Nb2Se4O15,0.7812918642189834,2.79,3.5712918642189835
PbTe0.01Se0.99,0.11786671676922311,0.256,0.3738667167692231
Rb8Ga8Si38,0.13075672024886487,1.18,1.049243279751135
LiInTe2,0.04653551343199891,1.46,1.5065355134319989
BaAl4Se7,1.0775869265657803,3.4,2.3224130734342197
Cs2Cu3DyTe4,0.21495040227059037,1.38,1.1650495977294095
PbSbO2Br,0.2998792918627631,2.67,2.969879291862763
Ga2Te3O9,0.6035876994399505,4.145,3.541412300560049
Ba3ThSe7,0.40547855829078694,1.96,1.554521441709213
AsSI,0.47376331853423403,2.05,2.523763318534234
Cs2CuNbSe4,0.1855212774021484,2.19,2.0044787225978515
Ba2AgInS4,0.4117801202288498,2.32,2.7317801202288496
Pb0.94Se0.94Ge0.06Te0.06,0.04956917195212962,0.28,0.2304308280478704
Eu2Ga2GeS7,0.25397957049966724,2.3,2.553979570499667
Cu3SmTe3,0.14715838912976761,0.23,0.3771583891297676
BaLa2In2S7,0.4123916680057955,1.87,2.2823916680057956
Zn0.3S0.3Ga0.7P0.7,0.04758359276154911,2.3,2.2524164072384507
Eu1.83Ta15O32,1.6184078062351888,0.23,1.8484078062351887
Eu3Se4,1.8978708450967736,0.58,2.4778708450967737
CuZn2InSe4,0.2725952178675959,1.1,1.372595217867596
In0.6Al0.4P,0.14412747823627248,2.12,1.9758725217637276
CuIn3Se5,0.272880814610842,0.6,0.872880814610842
BiOCl,0.17261907546079858,3.455,3.2823809245392015
Cu2Te,0.5689717486205592,1.0725,1.6414717486205592
RbYbZnSe3,0.03931620594365315,2.07,2.0306837940563467
PdTe2,1.7613925759434108,1.8,0.0386074240565892
Ag2ZnSiS4,0.5744996803725413,3.28,2.7055003196274585
In4As5O12Br3,0.31520471028265273,4.22,4.5352047102826525
CdSnAs2,0.05557230799395807,0.3633333333333333,0.3077610253393752
HgBrCl,0.4239617012145467,3.4,3.8239617012145466
Rb3Ta2AsS11,0.027356701528722382,2.21,2.2373567015287223
BaSn2S5,0.1986841896399576,2.35,2.1513158103600425
TiC0.9,2.0522473671176704,0.3,2.3522473671176702
Nd3Te4,0.8985543733603725,1.6,0.7014456266396276
NdAs,0.14442541159373934,1.04,0.8955745884062607
Pb0.9Sn0.1Se,0.03931959137099669,0.1233333333333333,0.16265292470433
Cs2PdP2Se6,0.23004082218386146,1.6,1.8300408221838615
In0.8P0.8Ga0.2As0.2,0.0582155321964013,1.4,1.4582155321964012
CuSmSe2,1.3332215884674972,2.1,0.7667784115325029
Ga0.5Al0.5As,0.24284742009418814,2.12,1.877152579905812
TlAsS2,0.09320526444745969,2.185,2.0917947355525404
BaIn2Se4,0.3169887571478909,2.625,2.308011242852109
CdGa2Se4,0.28968752763001904,2.376666666666667,2.086979139036648
GaAs0.99Sb0.01,0.35670855410879754,0.7,1.0567085541087975
PSe,0.6806301647318531,2.5,1.8193698352681469
Ga0.99Sb0.99Zn0.01Te0.01,0.19019091023234647,0.72,0.9101909102323464
LiInS2,0.6039399663348339,3.573333333333333,2.969393366998499
EuSb2S4,0.021235917633276147,1.2,1.1787640823667238
CdIn2S4,0.01933471053279412,2.3600000000000003,2.340665289467206
RbBa2P5O15,2.3303857789094877,7.6,5.269614221090512
CeScO3,1.0439886007228374,3.2,4.243988600722838
BaHgSe2,0.3424830284729756,1.56,1.9024830284729757
BiSBr,0.020125240848042125,1.9,1.920125240848042
Bi2I4O13,0.34558124577738436,3.3,3.645581245777384
CuCd2InTe4,0.060862858204180026,0.85,0.91086285820418
Hg2I2Te2,0.1733427197965376,1.85,1.6766572802034625
Cu1.8S,0.8782525079560066,2.3,1.4217474920439932
RhSe3,0.13134253839134002,0.7,0.83134253839134
Dy2Mo3O12,0.28291893596991313,1.92,2.202918935969913
PrCuOS,0.017412662359820974,3.03,3.047412662359821
Ag0.5Pb1.75GeS4,0.22312246084150256,1.83,1.6068775391584975
In0.99Al0.01P,0.15459623704145975,1.3,1.4545962370414598
Ga2GeTe3,0.23992497482444763,0.845,1.0849249748244476
K2ZnSn3S8,0.23312224978676888,2.3333333333333335,2.5664555831201024
LiI,0.25652297790336664,5.84,5.583477022096633
Sb8O11I2,0.16531850933803272,2.72,2.885318509338033
Sr3Ti2O7,0.15509882773633699,3.26,3.4150988277363368
Hg0.6Cd0.4Se,0.1001975451026722,0.95,0.8498024548973278
Eu3P2,0.20290152740687373,1.2,0.9970984725931262
SiP,0.18373022104131298,2.0,1.816269778958687
ZrNiSb,0.15797875407456918,0.55,0.7079787540745692
PdSe2,0.11321274658015612,0.4,0.5132127465801561
In0.01P0.01Ga0.99As0.99,0.032673597396564835,1.43,1.4626735973965648
Ba3Er2P4S16,0.2473072490797219,3.3,3.052692750920278
PbTe0.99Se0.01,0.005427325158997409,0.297,0.2915726748410026
Pb0.999Sn0.001Te,0.033814136370395986,0.235,0.201185863629604
Pb0.995TeIn0.005,0.005978851516681982,0.43,0.424021148483318
Cd4As2I3,0.40187091327342284,2.095,1.6931290867265774
SmSe,1.6340077446504542,0.46,2.094007744650454
InP,0.019899484245059273,1.368835,1.3489355157549408
Sm4GaSbS9,0.3337885165226675,2.23,2.5637885165226675
OsS2,0.6456833616278386,2.0,1.3543166383721614
BaIn2P4O14,0.25446610165858585,3.97,4.224466101658586
TlTiPS5,0.6605028838059284,1.3,1.9605028838059284
AgGaTe2,0.5049449562712478,1.1,0.5950550437287523
PbSe0.95S0.05,0.02557104291097312,0.257,0.2825710429109731
PrF3,0.2397107598153445,5.6,5.839710759815344
Cu3HoSe3,0.11815797425927968,0.16,0.2781579742592797
GeS,0.6459850610669389,1.690090909090909,2.336075970157848
RbAg2TeS6,0.137207019210428,2.04,2.177207019210428
Ho2O3,0.08086693244194443,5.42,5.3391330675580555
Cs4Ag9Sb4S12,0.5065717093061317,2.0,2.5065717093061317
Cu2Ta11O30,1.166429534013713,2.59,1.423570465986287
KSi2P3,0.5702460926774247,1.72,2.2902460926774246
In2As2O5Cl2,0.3662495235554548,4.62,4.253750476444545
InSb2S4Cl,0.40157311222357905,1.8,2.201573112223579
Eu3Sb4Se9,0.33269366303692505,1.08,0.747306336963075
Ga1.05Sb0.95Se0.15,0.11157993555280321,0.66,0.7715799355528032
Ba4Ga4SnSe12,0.30337648399507056,2.16,1.8566235160049296
Cs3Bi2I9,0.08110833582096877,1.85,1.9311083358209689
Bi1.6Te3Sb0.4,0.08995615492028901,0.161,0.071043845079711
GeO2,0.5456484201869563,5.576666666666667,5.031018246479711
Li6Al2Te8O22,0.06904328309967855,3.63,3.5609567169003213
EuDy2Se4,0.3244070301308344,1.8,2.1244070301308344
ErBiW2O9,0.241879945141509,3.26,3.0181200548584908
Ca2SnS4,1.3459118902471947,2.32,3.6659118902471945
KAg2SbS4,0.013202927738417802,2.2,2.1867970722615824
Pb0.65Se0.65Sn0.35Te0.35,0.0479219910939721,0.09,0.0420780089060279
GdAs,0.7256175045108181,0.63,1.355617504510818
In0.5Ga0.5P,0.004743872474585409,1.9,1.8952561275254145
Na2B6O9F2,1.0362835215258883,7.33,6.293716478474112
CBr4,0.6169594666856981,3.7,3.083040533314302
Cu0.15In1.85Se2.85,0.023738432555290734,1.32,1.3437384325552908
Na0.75Eu1.625GeSe4,0.11778037301826672,2.0,1.8822196269817333
Gd2S3,0.07322133438984713,2.55,2.4767786656101527
Na2Hg3Sn2S8,0.10756683292524682,2.45,2.557566832925247
BiI3,0.11022086503494277,1.9315714285714285,2.0417922936063713
HgSc,1.4430226386292884,0.24,1.6830226386292884
Sn0.5GaZn3.5O6,0.4056465428496816,2.99,3.395646542849682
K10Mn4Sn4S17,0.05682208648138998,2.3,2.24317791351861
Ba2In2S5,0.44377802035045777,2.47,2.913778020350458
CsInS2,0.26929360331190955,3.4,3.1307063966880904
CaLa2S4,0.14708762739423742,2.7,2.5529123726057628
InSb0.5As0.5,0.08350783750562091,0.1,0.1835078375056209
CsAu,2.173106364390468,2.3,0.126893635609532
Hg0.14Zn0.86Te,0.08540710124190776,1.6949999999999998,1.609592898758092
Cs4Pb4Ge5S16,0.13981148168387358,1.95,1.8101885183161264
Hg0.25Zn0.75Te,0.0024399987589971417,1.31,1.307560001241003
Ho2Mo3O12,0.5861785339120249,1.375,1.961178533912025
BaTe,0.6248757166088206,3.4,2.7751242833911793
Ba2GaYTe5,0.23911496622497763,1.08,1.3191149662249777
EuTe,0.808267214772217,2.007,1.1987327852277831
Hg0.72Cd0.28Te,0.054135873364081016,0.21,0.264135873364081
K2AuPS4,0.1500001934819437,2.63,2.479999806518056
TiNiSb,0.42165472442746305,0.42,0.841654724427463
Cu3DyTe3,0.07817018640168455,0.34,0.2618298135983155
LiGaS2,0.2848419896815595,3.8433333333333337,3.558491343651774
RhAs2,0.5432740765134214,1.15,0.6067259234865785
ZrSe2,0.2333624059570163,2.0,1.7666375940429837
Gd2Te3,0.16993410345691484,0.74,0.9099341034569148
Rb7Th2P6Se21,0.037636371227518506,2.07,2.0323636287724813
AsSb,0.9750720405296369,1.6,0.6249279594703632
CaZnOS,0.11100098742696662,3.7,3.811000987426967
Sr2Bi5.42La2.58S14,0.2152349298469476,1.0,1.2152349298469476
EuH2,1.1471636765651638,1.85,2.997163676565164
Rb2Hg3Ge2S8,0.17999306949399818,2.8,2.6200069305060016
YbIn3S6,0.05700604597842762,1.31,1.2529939540215724
AgTlSe2,0.1704617274828515,0.72,0.8904617274828515
GaP,0.6326936674521066,2.76,2.127306332547893
RbBiSe2,0.26472987731357533,0.8466666666666667,1.111396543980242
Pb0.99Se0.99Ge0.01Te0.01,0.01912593429522738,0.23,0.2491259342952274
Ca4Bi6O13,0.6048532473792605,2.76,3.3648532473792603
PrTe1.9,0.016797988688543986,1.0,0.983202011311456
Cs6Na2Zn4Ge42,0.5567561717590563,0.297,0.8537561717590563
Zn3V2TeO10,0.3559601971766324,2.96,2.6040398028233676
Pb0.99Te0.99Ge0.01S0.01,0.07884791768217461,0.32,0.2411520823178254
CsSmCdSe3,0.17636075791582373,2.46,2.6363607579158237
Bi2YVO8,0.821129484454282,2.09,2.911129484454282
SnS0.4Se0.6,0.03990383564170141,1.0,0.9600961643582986
Cu3ErTe3,0.021093371226346386,0.24,0.2189066287736536
Rb2CdP2Se6,0.16209448424729134,2.58,2.4179055157527087
Bi24VO41,0.5333892943188383,3.25,2.7166107056811617
Ba2ZnTe3,0.5510890385433527,2.1,2.6510890385433528
HgBr2,0.22625961609141276,3.59,3.363740383908587
Cu3YSe3,0.27884272704508095,0.88,0.601157272954919
Li0.5Pb1.75GeS4,0.2033209192178944,1.95,1.7466790807821055
MgGeN2,0.7132377240897729,4.300000000000001,3.586762275910228
AgGaSiSe4,0.013919356273677241,2.63,2.6160806437263227
Ce10OSe14,0.11009929689312092,1.93,2.040099296893121
Ga0.01Sb0.01Zn0.99Te0.99,0.03129393214215037,2.1,2.1312939321421505
YClMoO4,0.4144162025560063,3.82,3.4055837974439935
PdS,0.0805506904021745,0.5,0.4194493095978255
Pb0.85Ge0.15Te,0.0774592662934625,0.36,0.2825407337065375
Cs2TiAg2S4,0.37390583588277115,2.44,2.066094164117229
NaAsSe2,0.013553838287312825,1.595,1.6085538382873128
GaAs0.01P0.99,0.03979242039555775,2.23,2.1902075796044422
Cs2Al2B2O7,1.9761324318214344,4.13,6.106132431821434
Pb0.99Se0.99Sn0.01Se0.01,0.122556916209867,0.31,0.187443083790133
Tl2PrInSe4,0.610076138882533,0.93,1.540076138882533
CuIn3S5,0.20199800353176034,1.2,1.4019980035317603
As2B12,1.3120624352345345,1.51,2.8220624352345345
K2CdP2Se6,0.05427047882345537,2.58,2.5257295211765447
Cu0.5In1.5Se2.5,0.06313550710677629,1.24,1.1768644928932237
Hg2Cl2,0.16468901823425242,3.3800000000000003,3.215310981765748
CsZn2B3O7,2.5363930579394705,5.69,3.15360694206053
Cs2Cu2Sb2S5,0.060381971076386654,1.6,1.6603819710763867
IrP2,0.13121960272563782,1.05,0.9187803972743622
BaV2SeO8,1.4340174607612743,2.13,3.5640174607612742
RuS2,0.6990878344728091,1.8,1.100912165527191
Li2In2GeSe6,0.16814301255940567,2.3,2.131856987440594
Ta0.67Zr1.33O0.42N2.61,0.4195982462590069,1.93,1.510401753740993
K2Gd2Ti3O10,0.15344565254961706,3.3,3.453445652549617
GdB66,0.45038788164411026,1.27,0.8196121183558898
Hg0.7Cd0.3Te,0.0859433627114328,0.31,0.2240566372885672
K2Ag3Sb3S7,0.028797983277730754,2.2,2.1712020167222694
CuInGeSe4,0.2152813205709141,1.3,1.084718679429086
Rb2TeBr6,0.3279077741185965,2.14,2.4679077741185966
BiFeSe3O9,0.05129132751565413,2.54,2.488708672484346
CdGeAs2,0.5080438524749877,0.6588888888888889,1.1669327413638766
Ag2CdP2S6,0.14291300348368496,2.49,2.632913003483685
KZn4B3O9,1.608545384096081,2.32,3.928545384096081
GaAs0.5P0.5,0.07797477164952848,2.0,1.9220252283504715
Sn2BiS2I3,0.2461683243634365,1.06,1.3061683243634366
KRbBi8Se13,0.05925452038315571,0.64,0.5807454796168443
Pb0.85Se0.85Ge0.15Te0.15,0.0919952319955992,0.32,0.2280047680044008
Gd2ZrS5,0.4572668776375928,1.88,1.4227331223624071
RbAg5P2S8,0.16767011255271314,2.4,2.2323298874472868
CuCdInSe3,0.3588191551052955,1.66,1.3011808448947044
Sm2Mn3Sb4S12,0.0433245438853167,1.5,1.4566754561146833
In0.2As0.2Ga0.8P0.8,0.02372182661953781,2.15,2.126278173380462
K8Ga8Si38,0.04144901436558057,1.18,1.2214490143655805
Se0.5Te0.5,0.21753991857966093,1.0,1.217539918579661
KEuAsS4,0.30802103618575827,1.89,2.198021036185758
ZnSnO3,0.39774740241093554,3.9,3.5022525975890644
Cs2B4SiO9,0.7764628662035715,6.53,5.753537133796429
La3Sb0.33SiS7,0.40103627325627134,1.92,2.3210362732562713
Ba5CdGa6Se15,0.15173500044791188,2.6,2.448264999552088
Pb0.83Sn0.17Se,0.09839153103861839,0.035,0.1333915310386184
Cd3Bi2,0.4256033476737418,0.2,-0.2256033476737418
Pb4Sb6Se13,0.07287031387134835,0.65,0.5771296861286517
Na8Eu2Ge4S12,0.5590654308108856,2.15,2.7090654308108855
DyTe1.40,0.11203146355752958,0.6,0.7120314635575296
PbCoO3,1.7964378196602897,0.28,2.0764378196602897
PbTe0.5Se0.5,0.006321057795762475,0.285,0.2786789422042375
LaH2NO5,0.047976405466164884,4.76,4.712023594533835
Ba2GaSmSe5,0.06845415850782466,2.27,2.2015458414921754
Ga0.01Al0.99P,0.4604136214281316,2.49,2.950413621428132
OsP4,0.7831029136951335,0.5,1.2831029136951335
Nb2O5,0.21407277700224014,3.08,3.29407277700224
Ba2SnSe4,0.39023684470779374,1.9,2.2902368447077937
CdSnP2,0.12507036346859546,1.30625,1.1811796365314045
SnTe,0.16098420011155606,0.33,0.4909842001115561
