,ae,exp,pred
Eu1.83Ta15O32,1.6187587369726728,0.23,1.8487587369726728
MnI2,1.616058822054796,4.220000000000001,2.6039411779452046
EuSe,1.6133329989209708,3.1,1.4866670010790293
KZn4B3O9,1.608545384096069,2.32,3.928545384096069
Th2Se5,1.6036001898700687,0.37,1.9736001898700688
TlPSe2,1.5938347292813313,0.55,2.1438347292813313
Mn2P2Se6,1.557193282545688,2.5,0.942806717454312
AlN,1.5447551360975638,6.1,4.555244863902436
K2CeP2O8,1.5400468422871434,2.46,4.000046842287143
Rb3NaMo2O8,1.535106422315132,4.84,3.304893577684868
Ba6Al4B14O33,1.5302075190644824,3.44,4.970207519064482
Sr3Se3O8Cl,1.523491970307683,4.4,5.923491970307683
CdSc,1.482562623354076,1.714,0.2314373766459239
Be3N2,1.4797266310146417,3.8,5.279726631014642
Sm2S3,1.4760645346229546,2.98,1.5039354653770454
La2O2ZnSe2,1.473881378518239,3.4,1.926118621481761
KTi2F7,1.4721361710889873,6.4,4.927863828911013
Cs2HgI2Cl2,1.4571099921905235,2.15,3.6071099921905234
Eu2Se3,1.4478135995430885,1.02,2.4678135995430885
HgSc,1.443188487711749,0.24,1.683188487711749
Sm2Se3,1.4391189125327601,2.3,0.8608810874672397
BaV2SeO8,1.4340302627255506,2.13,3.5640302627255505
Si3N4,1.4272721943000812,5.1,3.6727278056999184
LiRbCO3,1.4237478133966945,6.28,4.856252186603306
TlGaS2,1.4165552014616256,3.4,1.9834447985383743
CrO3,1.4045366505960923,1.4,2.8045366505960923
PAs,1.3939625120678554,0.23,1.6239625120678554
LaZnAsO,1.377107428306069,1.5,2.877107428306069
Ca10Ge16B6O51,1.376305679307042,5.47,4.093694320692958
Sm2O3,1.361170110164709,5.0,3.638829889835291
Ca2SnS4,1.345761853266417,2.32,3.665761853266417
CuSmSe2,1.3331806568192648,2.1,0.7668193431807353
La2HfS5,1.332780596388351,0.7,2.032780596388351
Er2Mo3O12,1.3261334786580559,1.0,2.326133478658056
CaI2,1.3258272959103063,5.98,4.654172704089694
Rb5BS4O16,1.3233282579627819,3.99,5.313328257962782
SmTe,1.3229596244090085,0.378,1.7009596244090086
As2B12,1.3123515412805642,1.51,2.822351541280564
Ag3AsSe3,1.3120609672915882,2.0884285714285715,0.7763676041369834
BaSbBS4,1.3017660227253756,2.34,3.6417660227253754
Cu2GeS3,1.2943455563863975,0.53,1.8243455563863975
Sc2O3,1.2934737048376501,6.1,4.8065262951623495
K4GeS4,1.2927619807358803,0.8,2.0927619807358804
Li4.5Mn0.5TeO6,1.29223771701724,1.97,3.26223771701724
BP,1.289209680167708,4.2,2.910790319832292
Tb2O3,1.2853783239138172,3.0,4.285378323913817
CeMn0.5OSe,1.2846307153372063,2.01,0.7253692846627935
Li2MnGeS4,1.2843839952455391,3.06,1.775616004754461
NaCdAsS3,1.2776982674433768,2.93,1.6523017325566234
B12P2,1.2757466636389054,3.3,2.0242533363610944
EuCu2SnS4,1.262809893494046,1.85,0.5871901065059542
Ba8Al10B12O41,1.257135688949734,3.1,4.357135688949734
Tl2TeBr6,1.2560831067939104,2.06,3.3160831067939105
MgO,1.2522626022532064,7.745,6.492737397746794
AgP15,1.2510986491361973,1.47,2.7210986491361973
AgF,1.249917614097109,2.8,4.049917614097109
Cu3NbSe4,1.2497719797938536,2.45,1.2002280202061466
CsI,1.2495871268505843,6.3566666666666665,5.107079539816082
AgGaO2,1.239286256891345,2.2,3.439286256891345
La6Sb4S3O12,1.237562696318062,2.6,3.837562696318062
MnO,1.2310866122577386,3.6,2.3689133877422615
Rb2CdBr2I2,1.2302550382709518,3.35,4.580255038270952
K2Se,1.227264408377035,1.8,3.027264408377035
NaScSe2O6,1.2226505825743406,5.5,4.277349417425659
Ge0.542Si0.458,1.2221737343355257,2.238,1.0158262656644743
RbCaBO3,1.2190029098981423,3.67,4.889002909898142
Mg3B50C8,1.2186842335798003,2.7,1.4813157664202
Ce2S3,1.2178204326975592,1.12,2.3378204326975593
ZrO2,1.2109999061080754,4.99,3.779000093891925
Li4.5Cr0.5TeO6,1.208290016495388,1.79,2.998290016495388
Cd8B5O15F,1.2065654419190852,3.14,4.346565441919085
Zr6O,1.2008568804398245,0.18,1.3808568804398245
BaB6,1.1977685024036502,2.64,3.8377685024036503
LiBiS2,1.1963610121888815,0.16,1.3563610121888814
La2O3,1.1952619646386324,5.4,4.204738035361368
NaInS2,1.1891518471673326,1.9,3.0891518471673325
Nd2HfS5,1.189047232867067,0.7,1.8890472328670669
ZnO,1.1885493513128247,3.402809090909091,4.591358442221916
RbBr,1.1818022562011334,7.45,6.268197743798867
BaZnOS,1.1797802298908575,3.9,2.7202197701091424
LiGaO2,1.1797549723122334,5.6,6.779754972312233
Na2Ti3O7,1.169818948382435,3.51,4.679818948382435
PrB6,1.167634510178614,4.9,3.7323654898213863
Cu2Ta11O30,1.1664295340137347,2.59,1.4235704659862651
Cr3Se4,1.1593587157696588,1.59,0.4306412842303413
HgSe,1.149018944354876,0.2416666666666667,1.3906856110215426
K4GeSe4,1.1489316265092495,0.64,1.7889316265092496
La2V2IO9,1.1488888807632764,3.63,2.4811111192367235
K2Ho4Cu4S9,1.1484616966919277,2.43,1.2815383033080725
Tl4Ta2S11,1.1476675472946247,1.26,2.4076675472946247
NaGe3P3,1.147275749561965,2.06,0.9127242504380352
EuH2,1.1471636765651647,1.85,2.997163676565165
NbSe2,1.146469698710919,1.4,2.546469698710919
Pr2Sr2PtO7.07,1.1457483134394608,3.05,1.904251686560539
Na2BaSnS4,1.14389233651212,3.27,2.12610766348788
Ge2Sb2Te5,1.1438033651914603,0.5,1.6438033651914603
LiB3O5,1.1423239917382002,7.843333333333334,6.7010093415951335
CrTe2,1.1330277517549887,0.17,1.3030277517549886
BaZn2As2,1.1293634546141085,0.23,1.3593634546141085
Cd4Sb3,1.1281839695801263,1.25,0.1218160304198736
NH7Se2O6,1.121786912316657,4.81,5.931786912316657
Pb2O3,1.1151529229429817,1.67,2.7851529229429817
ZnTc,1.1127060041222756,2.37,1.2572939958777245
KV2I3O13,1.111754808804423,2.3,3.4117548088044227
PbSbBS4,1.110279666455015,1.803,2.913279666455015
Bi9O7.5S6,1.109797727878909,1.27,2.379797727878909
Li4.5Fe0.5TeO6,1.1079457534827153,3.25,2.1420542465172847
PbCdP4O12,1.1022677027947614,4.859999999999999,3.757732297205238
Ba3Ta2Se9,1.101324015578819,1.6,0.498675984421181
Ba2B6O11,1.0961752000025893,5.17,6.266175200002589
Ag2PdO2,1.0823328621486084,0.18,1.2623328621486083
AgScO2,1.0777478728234384,3.8,2.7222521271765614
BaAl4Se7,1.0773648455671059,3.4,2.322635154432894
Ag3Ga3SiSe8,1.0747914996634174,2.3,1.2252085003365825
CsCdBO3,1.0733469168778798,2.58,3.65334691687788
NaBa2Cu3S5,1.0707734475947435,0.45,1.5207734475947434
GeSe2,1.0609656953537059,2.3812499999999996,1.3202843046462938
La2CoVO6,1.0608765301811582,0.41,1.4708765301811582
Ca3N2,1.0554545517823033,1.55,2.6054545517823033
Na2Be4B4O11,1.0537604578196387,7.3,6.246239542180361
Ir0.67S2,1.0534327722209504,2.0,0.9465672277790496
Li2ZnGeSe4,1.0502854110639335,1.86,2.9102854110639336
CeScO3,1.044206555785994,3.2,4.244206555785994
Ca2Si,1.0440152498987851,1.9,0.8559847501012148
CuNbO3,1.0379181017980352,2.0,3.0379181017980352
Na2B6O9F2,1.0363522429783432,7.33,6.293647757021657
CsSbTe2,1.0289393243549523,0.43,1.4589393243549522
BaB2O4,1.0247599322082568,6.4433333333333325,5.418573401125076
Ba2B4O9H2,1.0222665554139354,5.12,6.1422665554139355
Li9Ga13Te21O66,1.0176396404021517,4.45,3.4323603595978485
SnGa4Se7,1.015055832474589,2.55,1.5349441675254107
Tl3VS4,1.012966917615838,1.81,0.797033082384162
TaON,1.0088569102111387,2.5999999999999996,3.6088569102111383
MoO3,1.00871992061828,3.6625,2.65378007938172
MnSb2Se4,1.001457963630535,0.31,1.311457963630535
LiCdBO3,0.9997060408738117,4.28,3.2802939591261886
CuGa2Se4,0.9967757606758111,0.63,1.626775760675811
CuBS2,0.9960125439472947,3.61,2.613987456052705
Gd1.05Sc0.95Se3,0.9914640496450342,1.2,2.191464049645034
In2Se2O7,0.9896223199315166,2.97,3.959622319931517
PbN6,0.9881744548438336,3.0,3.9881744548438336
LiGaTe2,0.9881207771596094,2.31,1.3218792228403906
GaN,0.9852442997069906,3.441,4.42624429970699
TiO2,0.9846119848557295,3.3,4.284611984855729
Cs2Te,0.9838480253920983,3.5,2.5161519746079017
Ba3GeS5,0.9761178144235028,3.0,2.0238821855764972
AsSb,0.9750295262109749,1.6,0.6249704737890251
GaAs0.1P0.9,0.9747541273689817,1.22,2.1947541273689817
CaSm2S4,0.9695619141250065,2.05,3.0195619141250063
LaSi2,0.9688535038422332,0.19,1.1588535038422332
Tl4GaIn3S8,0.9674173599319302,2.63,1.6625826400680697
MnTe9,0.967372086938358,2.0,1.032627913061642
BaPrO3,0.9671535678651448,2.0,2.967153567865145
AgO,0.9666710512390486,1.57,2.5366710512390487
TlN3,0.9666128650723183,3.58,2.613387134927682
Ag2Ga2SiS6,0.9665418287603496,2.35,3.3165418287603496
CaMg2N2,0.9621301292863582,3.25,2.287869870713642
Ce2O2FeSe2,0.9606137529174871,0.64,1.600613752917487
TlGaTe2,0.9596725544398188,1.8,0.8403274455601812
Cd4P2Cl3,0.9581151511588941,2.205,3.163115151158894
BaPdSe6,0.9558480923117532,2.15,1.1941519076882467
LiMoIO6,0.9526991276779051,2.8,3.752699127677905
Cs3Bi,0.9521892335769184,0.625,1.5771892335769184
TeI4,0.9515468619814271,1.1,2.051546861981427
LaInS2O,0.9511282249613178,2.73,3.6811282249613178
LiZnBO3,0.9510855791605981,3.1,4.051085579160598
ErN,0.9447705251189413,2.7,1.7552294748810588
CuZr1.86S4,0.9388863869231454,1.26,2.1988863869231454
K2Al2B2O7,0.9383782034957973,6.89,5.951621796504202
K3Ti2P5S18,0.9368301651042221,1.61,2.546830165104222
Li2B6,0.935509236426729,2.0,2.935509236426729
Ba3La3Cu6O14,0.9348333615912472,1.8,2.7348333615912472
LiMgAs,0.9313868123925146,0.7,1.6313868123925146
KIO3,0.928248021159634,3.8575,4.785748021159634
Zn2MoSeO7,0.9279875737828425,4.2,3.2720124262171577
Li6Rb5B11O22,0.9279745791689598,6.53,5.6020254208310405
Ge0.653Si0.347,0.9236982178228655,1.914,0.9903017821771344
IrS2,0.918474050443863,0.9,1.818474050443863
Ba5Ga2Se8,0.9151025366585859,2.51,1.594897463341414
CuN3,0.9147597724055352,4.17,3.2552402275944647
Nd2O3,0.9089163494267267,4.4,3.4910836505732736
Na2Se,0.9073043780066348,2.0,2.9073043780066348
Li6Fe2Te8O22,0.9018903347036811,1.98,2.881890334703681
Gd3.04Sc0.96S6,0.9017603485360199,1.5,2.40176034853602
Nd3Te4,0.8986452586514768,1.6,0.7013547413485233
Cu3TaS4,0.8962869637339255,3.0,2.1037130362660745
Na3ZnB5O10,0.8910927046850219,3.2,4.091092704685022
SrThP2S8,0.8900119008252418,3.02,2.129988099174758
Ba2GaBiSe5,0.8896671613884195,2.21,1.3203328386115805
Sb5O7I,0.8888863042743982,1.95,2.838886304274398
CaGd2S4,0.888871056192994,2.55,1.6611289438070058
YbS,0.8837903831278766,1.135,2.0187903831278766
GaHSeO4,0.8811829770278816,5.51,4.628817022972118
Sm3Te4,0.8793203614345635,0.51,1.3893203614345635
CsYTe3O8,0.8787909187020753,3.4,4.278790918702075
Cu1.8S,0.8782117422114706,2.3,1.4217882577885292
CsInGeSe4,0.8773652402054855,2.32,1.4426347597945144
RbCdB3O6,0.8739888726536225,4.2,3.3260111273463777
LiBr,0.8716295560939997,7.725,6.853370443906
SiAs2,0.8701881825050345,0.88,1.7501881825050345
Pb17O8Cl18,0.8659746864277857,3.44,2.574025313572214
BaClBF4,0.8658358049440951,6.89,6.024164195055905
CdF2,0.8633187869062429,6.0,5.136681213093757
CeFMoO4,0.8601396815459266,2.52,3.3801396815459266
NaCd4P3,0.855716465801002,1.1,0.2442835341989981
Y3GaS6,0.8555985421855632,2.88,2.0244014578144367
CsF,0.8547970476183124,10.0,9.145202952381688
Li3ScN2,0.8521933957364953,2.9,2.0478066042635046
NiC2N2,0.8505410584778001,2.0,2.8505410584778
YVTeO10,0.8489200184378429,2.2,3.048920018437843
Na2CdSnS4,0.8446608487396938,2.52,3.364660848739694
EuVO4,0.8381879189202079,3.3499999999999996,2.5118120810797917
MgSe,0.8364630748814603,5.743333333333333,4.906870258451873
CsInGeS4,0.8363375661285168,2.25,3.086337566128517
RbCu4AsS4,0.8357514596649338,2.15,1.314248540335066
K2Te,0.8327678141352197,1.9,2.7327678141352196
Tl2CeP2S7,0.8315853748169728,2.4,1.568414625183027
Sr3GeSb2Se8,0.8237073193251454,0.75,1.5737073193251454
CaSnO3,0.8213797579401247,4.4,3.5786202420598756
Bi2YVO8,0.8212362211380171,2.09,2.911236221138017
NaCl,0.816732853678106,8.5,7.683267146321894
LaB6,0.8129097429968546,4.1,3.287090257003145
NdB6,0.8099742388093958,4.9,4.090025761190605
EuTe,0.8081179203890638,2.007,1.1988820796109363
Cd4LuB3O10,0.8050630737300528,3.7,2.8949369262699474
Cd12Ge17B8O58,0.8050394299196837,4.29,3.4849605700803163
Pb2BO3Cl,0.8034678634930295,3.99,3.1865321365069708
PdPS,0.8013410840759687,1.39,0.5886589159240312
Mg2Sn,0.8007143075008285,0.2723076923076923,1.0730219998085209
KCuThS3,0.795150986007942,2.95,2.154849013992058
Ag4Ba6Sn4S16,0.7937756932895914,2.37,1.5762243067104087
K4P8Te4,0.792748508025555,1.4,2.192748508025555
La2O2FeSe2,0.7920806712782615,0.7,1.4920806712782615
MnP4,0.7904213076240261,0.28,1.070421307624026
NaBiS2,0.7892816936434734,0.41,1.1992816936434734
HfO2,0.7881945957592285,5.55,4.761805404240771
GeP,0.786980231894761,0.95,1.736980231894761
TlPTe,0.78497469663492,0.3,1.08497469663492
CsInTe2,0.7837782591326938,2.16,1.3762217408673063
OsP4,0.7831029136951051,0.5,1.283102913695105
Ag3AsS3,0.7827282852988051,2.07225,1.2895217147011948
Dy2S3,0.7818234633509422,2.955,2.173176536649058
Pb2Nb2Se4O15,0.7813331306328712,2.79,3.5713331306328713
Cs2Ba3P4O14,0.7787190740203922,6.31,5.531280925979607
AgIn9Te14,0.7771081776348789,1.5,0.7228918223651211
Cs2B4SiO9,0.7764148138243501,6.53,5.75358518617565
Zn3Sb2,0.7763710050034104,0.1766666666666666,0.953037671670077
Ba4Ga2Se8,0.7750306032438963,1.63,2.405030603243896
MnAl3,0.7748691992456961,0.58,1.354869199245696
K2Cu2ThS4,0.7731220715733684,2.17,2.9431220715733684
K10Co4Sn4S17,0.7729631651838811,1.5550000000000002,2.3279631651838812
SrSeO4,0.7725451059036574,4.75,5.522545105903657
CsSb,0.7718480663797844,0.7050000000000001,1.4768480663797845
LiPbB9O15,0.7713866061628583,4.75,3.9786133938371417
La2MnNiO6,0.7683108299086121,1.2999999999999998,0.5316891700913877
ErSe2,0.7679057516383632,1.07,1.8379057516383632
CsGeI3,0.7649289326359816,1.6,2.3649289326359817
Cu2Te3O8,0.7631329300281473,2.64,1.8768670699718528
Bi3TeBO9,0.7618719079743008,2.6,3.361871907974301
HgS,0.7609505889749257,2.1,1.3390494110250744
Mn3Ta2O8,0.7605639501273982,1.89,2.650563950127398
Pd3P2S8,0.7574590157019354,2.12,1.3625409842980647
PbSb2Se4,0.7573765859145123,1.8,1.0426234140854878
PbCrO4,0.7543345678002269,2.25,1.495665432199773
Eu3S4,0.7530396191911704,1.7,2.4530396191911703
AgAlO2,0.7528583879591451,3.6,2.847141612040855
FeIn2Se4,0.7516669483388196,1.15,0.3983330516611802
Na2ZnSn2S6,0.7495995504778636,2.93,2.1804004495221365
SnO,0.7490204298229872,3.0,2.250979570177013
SnGa2GeS6,0.7486565414629944,2.04,2.7886565414629945
Na8Al8Si38,0.7483329388822576,0.64,1.3883329388822576
KBiSiS4,0.7482335629592458,2.25,1.5017664370407542
CuPbBiS3,0.7428929536138117,0.12,0.8628929536138117
CsGaS3,0.7400379109719499,3.0,3.74003791097195
SbSi,0.7363737820753291,1.9,1.1636262179246708
AgIn5Te8,0.7360424834744137,0.47,1.2060424834744137
LiAsS2,0.7343639450764461,1.6,2.334363945076446
Na3WO4Cl,0.7335396110711576,4.99,4.256460388928843
YVSeO10,0.7334174776411184,2.7,3.4334174776411186
Cs2Sb,0.7332463754626785,0.62,1.3532463754626785
Cs3W3PO13,0.7319452128847383,3.27,4.001945212884738
Pb7Bi4Se13,0.7302043503260272,0.29,1.0202043503260272
Rh0.67S2,0.7286689658254919,1.5,0.7713310341745081
K2MnSn2Se6,0.7276597847917456,2.0,1.2723402152082544
Cs4BiAs3Se7,0.7275059253684164,1.02,1.7475059253684164
GdAs,0.725570561987141,0.63,1.355570561987141
Ba4Si3Se9Cl2,0.7250442695262211,1.76,2.485044269526221
BaGa2S4,0.7249865552713968,4.125,3.4000134447286032
Ba3Sn0.87Bi2.13Se8,0.7245557760344223,0.79,1.5145557760344224
Ba5V3O12F,0.7164024004880916,3.85,4.566402400488092
Cu3YbS3,0.7163508330593626,1.56,0.8436491669406374
LiSbS2,0.7160710057139321,1.36,2.076071005713932
K3CdB5O10,0.7143688566305673,3.47,4.1843688566305675
MgGeN2,0.713083325732538,4.300000000000001,3.5869166742674627
EuYb2Se4,0.7099736685447746,1.3,2.0099736685447747
Li3Cs2B5O10,0.7089965834061758,7.3,6.591003416593824
Cu2O,0.7076017391444336,2.6133333333333333,1.9057315941888997
AsBr3,0.7039213450172173,2.6,3.3039213450172173
SrZnSO,0.7029472943668957,3.1,3.802947294366896
BaCdSnS4,0.7028099796098792,2.3,3.002809979609879
Zn2MoTeO7,0.7025670792442047,4.1,3.397432920755795
Cu3TbSe3,0.701832344432684,0.16,0.8618323444326841
Tl2TeI6,0.7011598993360815,1.485,2.1861598993360816
Bi2Mo2Se2O13,0.6994367274280537,3.15,2.450563272571946
RuS2,0.6988972729415621,1.8,1.101102727058438
Ba3Sb2S7,0.6987976367808499,2.4,1.70120236321915
Bi2V2Se4O16,0.6980074953728215,2.2,2.8980074953728217
ZrS2,0.697140183664342,2.75,2.052859816335658
La2NiVO6,0.6963795749027171,0.45,1.146379574902717
Cu4Sn7S16,0.6932821195420809,0.8,1.493282119542081
ThO2,0.6928189943499836,3.4,2.7071810056500163
K6CdTe4,0.6919870096316334,2.51,1.8180129903683664
Ba4CuGa5Se12,0.6919318032027786,1.45,2.1419318032027785
Rb3Ag9P4S16,0.6916565681351536,2.6,1.9083434318648465
Bi2O3,0.6905348847884718,2.855,2.164465115211528
Nd2ZrS5,0.6899557525558664,1.83,1.1400442474441337
Tl4CuTeO6,0.6896852450299469,2.2,1.5103147549700533
RbCu2VS4,0.6891266484506924,1.45,2.1391266484506923
AgAlTe2,0.6890629086514632,1.85,1.1609370913485368
GaAs0.01Sb0.99,0.6889053689393423,1.37,0.6810946310606578
SnSi,0.6885791597013243,0.59,1.2785791597013243
SiSn,0.6885791597013243,0.59,1.2785791597013243
NdTe2,0.6874549294440693,0.48,1.1674549294440693
AgS,0.6865741921345374,1.1414285714285717,1.828002763563109
BaTaO2N,0.6860028604403092,1.78,2.4660028604403093
Bi2O2CO3,0.6817916512756046,3.42,4.1017916512756045
PSe,0.6806301647318616,2.5,1.8193698352681384
Zn0.2Ba2B2S5.2,0.6801610844349746,3.54,2.8598389155650255
K2Cd2Te3,0.6794374764755038,1.93,2.6094374764755037
Ba2V2Te2O11,0.678635616478303,3.16,2.481364383521697
Gd2Mn4S7,0.6770933099062622,1.44,2.117093309906262
KScSe2O6,0.6761570717984924,5.4,4.723842928201508
K2Gd2Sb2Se9,0.6759256036277663,1.33,2.0059256036277664
Zn0.99Hg0.01Se,0.6752987091441272,2.6,1.924701290855873
As2Te3,0.6749591193279119,1.67375,0.9987908806720882
ZnS,0.6747163245219414,3.7042,3.0294836754780587
CsSbS2,0.6735882675101714,2.8,2.1264117324898284
Se2B2O7,0.672627968144937,4.64,5.312627968144937
SbI3,0.6724065590505524,2.348,1.6755934409494475
Pb6B2CrO12,0.6710914500553986,1.8,2.4710914500553987
MgSiN2,0.6688494246430645,4.05,4.718849424643064
Sm2Te3,0.6679766293763165,0.7,1.3679766293763165
Sr5V3O12F,0.666735797280336,4.5,3.833264202719664
GeSe2O6,0.6651000072978608,5.289999999999999,4.624899992702138
YbClWO4,0.6645456010471475,4.23,3.565454398952853
AgLi0.33Ti0.67O2,0.6634427551681275,2.7,3.3634427551681276
ReO3,0.6619509793086933,2.3,2.961950979308693
BiSCl,0.6618797020429585,1.91,2.5718797020429585
La3Te4,0.6609841327617925,0.43,1.0909841327617924
TlTiPS5,0.6604491343354519,1.3,1.960449134335452
TlScTe2,0.6562785086791413,0.85,0.1937214913208587
Cu2ZnSnTe4,0.6561007007397524,1.39,0.7338992992602476
HgIn2Se4,0.6556454423493893,0.6,1.2556454423493892
Ir0.67Se2,0.6535703140328644,0.45,1.1035703140328643
Ag2GeTe3,0.6495616427539427,0.16,0.8095616427539427
La2Sr2PtO7.13,0.6494042660932853,2.52,3.1694042660932853
KUO3Cl,0.6485464361841555,2.37,3.0185464361841556
AgPdI3O9,0.6483787571167232,1.5,2.148378757116723
K10Sn3P8Se24,0.6466808197818821,1.82,2.466680819781882
OsS2,0.6462214923407861,2.0,1.353778507659214
GeS,0.6457824453106855,1.690090909090909,2.3358733544015946
HgGa2Se4,0.6409892151909828,1.95,1.3090107848090171
LiGaGe2Se6,0.6381695725965657,2.64,2.0018304274034344
Li3AlP2,0.6379082187340273,2.75,2.1120917812659727
Ga2O3,0.6350061315603188,4.470000000000001,5.1050061315603195
ZnMoSb2O7,0.6339922347671432,3.3,3.933992234767143
GaP,0.6326565014958305,2.76,2.1273434985041693
SmB6,0.6315670571827177,3.5,4.131567057182718
Cs4Cu3Bi9S17,0.629993969999086,0.75,1.379993969999086
Ba3FeS4Br,0.627952196035539,1.65,2.277952196035539
KAg11V4O16,0.6264772426728733,2.0,2.6264772426728733
RuP4,0.625120396638819,0.51,1.135120396638819
La1.86Tb1.14Ga1.67S7,0.6245910707155695,2.67,2.0454089292844304
BaTe,0.6244552797336702,3.4,2.7755447202663297
Cu3Ta7O19,0.621125997816665,2.47,1.8488740021833352
Cu3VS4,0.6204801348874001,1.0,1.6204801348874
Ta2O5,0.6200356074263316,4.2,3.5799643925736686
HgCl2,0.6196030559469747,4.45,3.8303969440530254
PdPSe,0.6191779080179652,0.15,0.7691779080179653
MoTe2,0.6177869885377802,1.1266666666666667,0.5088796781288865
Tl4CdI6,0.6171482105464077,2.8,2.182851789453592
CBr4,0.6168668097875685,3.7,3.0831331902124317
CeBiW2O9,0.6163522489278916,2.34,2.9563522489278915
ZnGeN2,0.6160509440626294,3.05,3.666050944062629
Pr2S3,0.6158051988935318,2.64,2.0241948011064683
K2ZnTe2,0.6156905742519858,3.0,2.384309425748014
BaGa2GeSe6,0.6140582348059391,2.515,1.900941765194061
Pb6B2MoO12,0.6135688369763543,2.9,2.2864311630236456
Ca3Sb2,0.6125726851138356,1.4,2.0125726851138355
KBiCu2S3,0.6124215681745993,1.29,1.9024215681745993
Tl2PrInSe4,0.609987855820623,0.93,1.539987855820623
Zn3B2O6,0.6084900899373236,2.6,3.2084900899373237
Bi2S3,0.6080900546518717,1.3199999999999998,0.7119099453481281
Ca4Bi6O13,0.6049216011261946,2.76,3.3649216011261944
Pr2Te4O11,0.6048805281513889,3.65,3.045119471848611
Ca6Bi6O15,0.6042144587616307,3.34,2.735785541238369
LiInS2,0.6041417176573014,3.573333333333333,2.9691916156760314
Ba2NdGaS5,0.6041016081855037,2.12,2.724101608185504
Ga2Te3O9,0.6035488202578314,4.145,3.541451179742168
ZnSiP2,0.6012453458946196,2.07,2.6712453458946195
Ba2Sb7O14H,0.6011653301254176,2.7,3.301165330125418
La5In3S9O3,0.5998049751703878,2.6,2.0001950248296123
Ce2GeSe5,0.598449421719176,1.7,1.101550578280824
Gd2O3,0.5971950815148954,5.3,4.702804918485104
LaVI5O16,0.5948699095093866,3.58,2.9851300904906135
ZnGeP2,0.5945980479365878,2.16,1.5654019520634124
