,ae,exp,pred
PbCoO3,1.8719379034569992,0.28,2.151937903456999
As2B12,1.8565613924606954,1.51,3.3665613924606954
LaF3,1.8349963415898651,6.6,4.7650036584101345
K2Se,1.8163198884113345,1.8,3.6163198884113346
NH6PO4,1.8045351110833687,6.805,5.000464888916631
PAs,1.7944499730243395,0.23,2.0244499730243395
Rb3NaMo2O8,1.7514232931954918,4.84,3.088576706804508
SrS,1.749899008244454,4.779999999999999,3.0301009917555453
LiBiS2,1.740968976314198,0.16,1.900968976314198
Li9Ga13Te21O66,1.7348118982266234,4.45,2.7151881017733768
BaPrO3,1.7337513211490183,2.0,3.7337513211490183
BaTe,1.716074090335578,3.4,1.683925909664422
SrZrS3,1.7135020532682281,0.9,2.613502053268228
Na2TeSe3,1.7100643789205339,1.91,3.620064378920534
AgN3,1.7082707544258193,3.67,5.378270754425819
CuI,1.702486697272443,3.0264,1.3239133027275571
Cr2O3,1.685360930433823,3.4,1.7146390695661768
Na2Se,1.681119623699821,2.0,3.681119623699821
BaClBF4,1.6742556173348042,6.89,5.2157443826651955
Sr2Be2B2O7,1.6731070376429784,8.0,6.326892962357022
LaMg2PdH7,1.6706902579183138,1.0,2.670690257918314
K4GeS4,1.656359244920705,0.8,2.456359244920705
CdF2,1.6549043515032622,6.0,4.345095648496738
MnP4,1.636275583963229,0.28,1.916275583963229
DyPO4,1.6332405607283649,6.38,4.746759439271635
CuN3,1.629997912017966,4.17,2.540002087982034
Ce15B8N25,1.6194012872651389,3.5,1.8805987127348611
AgO,1.6138292429908347,1.57,3.183829242990835
Ca10Ge16B6O51,1.6108683534499733,5.47,3.8591316465500265
Na2Ti3O7,1.60616716115105,3.51,5.11616716115105
CaTe,1.5890133476423736,4.1850000000000005,2.595986652357627
AsNMg3,1.5843286841509847,1.332,2.916328684150985
CuAlS2,1.578883582179626,3.5,1.921116417820374
CsAu,1.5707350369694124,2.3,0.7292649630305874
Eu2Se3,1.5678979434953777,1.02,2.5878979434953777
Er2Mo3O12,1.5635464030793909,1.0,2.563546403079391
AgGaO2,1.5608710517294653,2.2,3.7608710517294655
Rb2Te,1.550638395530044,4.5,2.949361604469956
Na8CsB21O36,1.5429290137525506,4.67,3.1270709862474493
In2P3B1O12,1.536070656245795,5.39,3.8539293437542046
EuAl2O4,1.532867174711586,2.74,4.272867174711586
Cu2Ta11O30,1.5247976228069529,2.59,1.065202377193047
KI,1.5224624433171048,6.132777777777778,4.610315334460673
Na2Zn3Se4O12,1.5187880271068281,4.9,3.381211972893172
GeO2,1.5048931905732106,5.576666666666667,4.0717734760934565
Li6Fe2Te8O22,1.4982214477349993,1.98,3.4782214477349993
K2Au2SnS4,1.4815162437837075,2.75,1.2684837562162925
Pb2O3,1.4712738560996796,1.67,3.1412738560996796
TeI4,1.4686242996514336,1.1,2.5686242996514337
ReO3,1.467697965887909,2.3,3.767697965887909
Mn2P2Se6,1.4597684095505277,2.5,1.0402315904494723
InAsI,1.4595938915449385,0.41,1.8695938915449384
KPbB5O9,1.4570730174609738,3.1,4.557073017460974
Ag3AsSe3,1.449259450883965,2.0884285714285715,0.6391691205446066
AgP15,1.4391133043098157,1.47,2.9091133043098156
PrO,1.435912268267327,0.55,1.9859122682673271
NaCl,1.4326087100715768,8.5,7.067391289928423
TlGaTe2,1.4145677971832271,1.8,0.3854322028167729
HgSc,1.4084718632045348,0.24,1.6484718632045348
K2Te,1.4035905616410638,1.9,3.3035905616410637
La2O3,1.3992162838894497,5.4,4.000783716110551
CaO,1.3955259122315748,7.003400000000001,5.607874087768426
Si3N4,1.3901073087567757,5.1,3.709892691243224
CsI,1.3739219767166615,6.3566666666666665,4.982744689950005
Ba3La3Cu6O14,1.3629960413463873,1.8,3.1629960413463873
BP,1.3629210543686887,4.2,2.8370789456313115
CrO3,1.3594745665468535,1.4,2.7594745665468534
OsP4,1.3485583990482304,0.5,1.8485583990482304
Ba3P3O10Cl,1.3454869011213892,6.89,5.54451309887861
EuSe,1.3437385700948659,3.1,1.7562614299051342
MnO,1.343624273502574,3.6,2.256375726497426
Tl2TeBr6,1.340568370551595,2.06,3.400568370551595
NaBa2Cu3S5,1.3368657558701373,0.45,1.7868657558701373
K3Ti2P5S18,1.319144823502911,1.61,2.929144823502911
Li2B6,1.3156761357686797,2.0,3.3156761357686797
SmSe,1.2982293561708906,0.46,1.7582293561708906
Nd2HfS5,1.288669046674366,0.7,1.988669046674366
TeI,1.283979362785911,1.1,2.383979362785911
ZrS2,1.2712745406301391,2.75,1.4787254593698609
Ag2HgI4,1.2637974685693907,2.47,1.2062025314306095
SiAs2,1.2566455513387997,0.88,2.1366455513387996
TlGaS2,1.2499709540530572,3.4,2.1500290459469427
CeFMoO4,1.2464217089542111,2.52,3.766421708954211
Lu2O3,1.241846129335734,5.5,4.258153870664266
Li4.5Mn0.5TeO6,1.2408977373812455,1.97,3.2108977373812455
Mg3B50C8,1.240538135816431,2.7,1.4594618641835693
SrSe,1.2379828777692397,4.42,3.1820171222307603
Mg2Sn,1.2322429012388778,0.2723076923076923,1.5045505935465702
YN,1.230817705631285,1.9,3.130817705631285
FeP4,1.2254711689299587,0.32,1.5454711689299587
PdTe2,1.2219867930390205,1.8,0.5780132069609796
MnO2,1.220755722986184,1.3,2.520755722986184
CeN,1.219013505360004,0.7,1.919013505360004
K4GeSe4,1.21803379054522,0.64,1.85803379054522
LaCuOS,1.2169432472942177,3.12,1.9030567527057825
CBr4,1.2119427063615298,3.7,4.91194270636153
Tl4GaIn3S8,1.2110462020776842,2.63,1.4189537979223157
PbCdP4O12,1.2105455139330954,4.859999999999999,3.649454486066904
CuSmSe2,1.2013303722276736,2.1,0.8986696277723264
K8Ce2I18O53,1.1977781741285058,2.34,3.5377781741285057
RbF,1.1959493480540822,10.4,9.204050651945918
BaV2SeO8,1.1889439433097673,2.13,3.318943943309767
MnTe9,1.180815035586039,2.0,0.819184964413961
BaZn2As2,1.1790049976520596,0.23,1.4090049976520596
TaN,1.1764801899806043,2.3,1.1235198100193955
La2HfS5,1.175132907414312,0.7,1.875132907414312
NaBiS2,1.1723720177537875,0.41,1.5823720177537874
CuGa2Se4,1.1712929359699955,0.63,1.8012929359699954
Li3Cs2B5O10,1.1661349250828499,7.3,6.13386507491715
NaLa2TaO6,1.164304799684679,4.5,3.335695200315321
Cu4Sn7S16,1.1593010654663984,0.8,1.9593010654663985
YVTeO10,1.1569758292919738,2.2,3.356975829291974
Ca3N2,1.1510633532508925,1.55,2.7010633532508925
EuYb2Se4,1.149954834028087,1.3,2.449954834028087
Ag2PdO2,1.1454466120650693,0.18,1.3254466120650692
TlTiPS5,1.1394339519315333,1.3,2.4394339519315333
Li4SrB2O6,1.1351632740020499,6.67,5.53483672599795
Cs2AgBiCl6,1.1339702763322959,2.77,3.903970276332296
Na3WO4Cl,1.128193398336839,4.99,3.861806601663161
Cu3NbSe4,1.1276193778669734,2.45,1.3223806221330268
BaO,1.126484935004827,4.8,5.926484935004827
Ho2HfS5,1.1240294590112216,1.0,2.1240294590112216
FePS,1.1212976835366013,0.25,1.3712976835366013
K2Au2Sn2Se6,1.110700937699742,2.28,1.1692990623002577
Co2Te3O8,1.110224401078955,3.6,2.489775598921045
Cu3SbS4,1.106792876493981,0.85,1.956792876493981
ZrO2,1.1056269088219404,4.99,3.88437309117806
PbSb2Se4,1.1046695323521631,1.8,0.695330467647837
Cu2GeS3,1.0988967250651136,0.53,1.6288967250651136
Rb4Ge3B6O17,1.0952216858731436,5.42,4.324778314126856
Ga2O3,1.0951466011456334,4.470000000000001,5.565146601145634
Sb5O7I,1.0908296458172868,1.95,3.0408296458172868
TlN3,1.089312202129566,3.58,2.490687797870434
Ce3MoO7,1.0854314947180912,2.0,3.085431494718091
CI4,1.0840568700082538,2.26,3.3440568700082536
TlBr,1.0837631475903986,2.991275,1.9075118524096013
In2Se2O7,1.0823382136646074,2.97,4.052338213664608
AgI,1.081209059358054,2.932183333333333,1.8509742739752792
Li4.5Cr0.5TeO6,1.0777572773581823,1.79,2.8677572773581823
CsLiB6O10,1.0776756757548638,6.89,5.812324324245136
HfO2,1.0770680573795,5.55,4.4729319426205
Sm2O3,1.072187436112487,5.0,3.927812563887513
Ag2ZnSiS4,1.0718812507516091,3.28,2.2081187492483907
Cs3As,1.0718733543099055,0.6,1.6718733543099054
CsSb,1.0712923024456316,0.7050000000000001,1.7762923024456316
LiZnBO3,1.070979513386812,3.1,4.170979513386812
BaReH9,1.0629776500130736,3.44,2.3770223499869263
Ge0.542Si0.458,1.0624290587755234,2.238,1.1755709412244766
K2ZnTe2,1.0607552338135808,3.0,1.9392447661864192
BaZnOS,1.0583235028072222,3.9,2.8416764971927777
LiAsS2,1.0583111480544352,1.6,2.6583111480544352
LaSi2,1.056383054758022,0.19,1.246383054758022
Al2S3,1.056200515071112,4.1,3.0437994849288876
ErN,1.0560428239461919,2.7,1.6439571760538083
AgPdI3O9,1.0513410970569184,1.5,2.5513410970569184
KZn4B3O9,1.0507045102106507,2.32,3.3707045102106505
Cu1.8S,1.050094179886512,2.3,1.2499058201134878
Ce2S3,1.0491504660147348,1.12,2.169150466014735
Tb2Mo3O12,1.0474769892088895,1.505,2.5524769892088894
ZnS,1.040903781928158,3.7042,2.6632962180718422
GeP,1.0395155956884525,0.95,1.9895155956884525
Mg2Ge,1.0353107000820305,1.67,0.6346892999179695
Tl2TeI6,1.0341664397352963,1.485,2.5191664397352964
Li3ScN2,1.0330033926904427,2.9,1.8669966073095572
B12P2,1.032725669844761,3.3,2.2672743301552387
Bi9O7.5S6,1.0322211170484472,1.27,2.3022211170484472
GaAs0.1P0.9,1.031511009713807,1.22,2.251511009713807
Cs2Al2B2O7,1.0300576928098701,4.13,5.16005769280987
PbSeO4,1.027517026917991,4.3,3.272482973082009
NaI,1.0269708756262812,6.074,5.047029124373719
Sr3Ti2O7,1.01712305112338,3.26,4.27712305112338
Th2GeSe2,1.0161394885924357,1.98,0.9638605114075643
KV2I3O13,1.0153732016323445,2.3,3.3153732016323443
Tb4Al2O9,1.0108646875485894,4.59,3.5791353124514105
DyN,1.0090427076083515,2.35,1.3409572923916486
Cs4Cu3Bi9S17,1.00743539629174,0.75,1.75743539629174
Cd4Sb3,1.0054005356114328,1.25,0.2445994643885672
Mg3As2,1.0049390864718961,2.4499999999999997,1.4450609135281036
NaInS2,1.0046672195518456,1.9,2.9046672195518455
SrTiO3,1.0016996953421966,3.4124999999999996,4.414199695342196
KTi2F7,1.0005242546050157,6.4,5.399475745394985
La2V2IO9,0.9998290398041862,3.63,2.6301709601958136
Zn0.99Hg0.01Se,0.9928106957692995,2.6,1.6071893042307006
Ba6Al4B14O33,0.988236106869667,3.44,4.428236106869667
CsSbS2O8,0.9868306233484199,4.68,3.69316937665158
LaCuOSe,0.986522866861848,2.83,1.843477133138152
NdCuOS,0.9840885720944164,2.98,1.9959114279055836
CdSc,0.9809418344341253,1.714,0.7330581655658747
TiS3,0.979956025811732,0.9,1.879956025811732
HgSe,0.9797036282965064,0.2416666666666667,1.221370294963173
Tl2O3,0.9772426381053658,2.25,3.227242638105366
CuBS2,0.973278546477927,3.61,2.636721453522073
Ir0.67Se2,0.9716536917028733,0.45,1.4216536917028733
Ba3Tb2P4S16,0.9701489765914957,3.37,2.3998510234085044
LiSbTe2,0.9692264515706761,0.129,1.098226451570676
AgS,0.9682300653673719,1.1414285714285717,2.1096586367959436
Ca2CdAs2,0.964165696087214,0.95,1.914165696087214
Cu2ZnSiS4,0.9638617634411055,3.15,2.1861382365588944
NaScSe2O6,0.963374135585636,5.5,4.536625864414364
BaB6,0.9574259119441226,2.64,3.5974259119441228
CsSbTe2,0.9549929978148595,0.43,1.3849929978148594
AsI3,0.9523075242836916,2.4333333333333336,1.481025809049642
LaVI5O16,0.947429664511588,3.58,2.632570335488412
CuGa3Se5,0.9461722406320341,1.8166666666666669,0.8704944260346328
HfS2,0.9421489507495082,2.9,1.9578510492504917
Li2MnGeS4,0.9411162985961057,3.06,2.1188837014038944
Li2ZnGeSe4,0.9405412830975368,1.86,2.800541283097537
BiCuOS,0.9394974862329228,1.07,2.009497486232923
CsGeI3,0.9383004302111146,1.6,2.5383004302111147
Ta1.33Zr0.67O0.12N3.03,0.9346471790466633,1.71,2.6446471790466632
PbI2,0.9299127539151955,2.534777777777778,1.6048650238625823
TlPSe2,0.9272627552047994,0.55,1.4772627552047994
Cs2HgI2Cl2,0.9258163470841079,2.15,3.075816347084108
V2O4,0.9163972706751059,0.66,1.576397270675106
HfSe2,0.9114132410701026,2.2,1.2885867589298976
AsSb,0.906934957672358,1.6,0.6930650423276421
Na7.36Ga7.24Sn4.78Se24,0.9039295563023204,1.5,2.4039295563023204
Tl3VS4,0.9017539973998134,1.81,0.9082460026001866
CsSbS2,0.8999534702265157,2.8,1.900046529773484
Ge0.653Si0.347,0.8990026486535416,1.914,1.0149973513464583
Li4Cs3B7O14,0.8986114081614778,6.53,5.6313885918385225
Sr3GeSb2Se8,0.8961042953953884,0.75,1.6461042953953884
CsYbCoSe3,0.8960855055603192,0.95,1.8460855055603191
Li4.5Ga0.5TeO6,0.8930810940557725,4.99,4.096918905944228
Zn0.99Cd0.01Se,0.8925600963177054,3.65,2.7574399036822945
CuPbBiS3,0.8894762020030026,0.12,1.0094762020030026
Pb2Bi5.9La2.1S14,0.8884169080745112,1.0,1.8884169080745112
CrTe2,0.8869379023298659,0.17,1.056937902329866
Dy2S3,0.8849346498926827,2.955,2.0700653501073174
Tl4CdI6,0.8837821201491354,2.8,1.9162178798508644
ErB6,0.8826904881955513,3.5,2.6173095118044487
LiSbS2,0.8795479476201009,1.36,2.239547947620101
AgScO2,0.8787617779932884,3.8,2.9212382220067115
Sm2S3,0.878343288289881,2.98,2.101656711710119
Cs2Cd3B16O28,0.8780656275146317,4.76,3.881934372485368
K2Al2B2O7,0.8771095515402951,6.89,6.0128904484597046
NaNb2PS10,0.8733716995031571,1.72,2.593371699503157
HgIn2Se4,0.872545279656226,0.6,1.472545279656226
NaBr,0.8700032884723345,7.261666666666667,8.131669955139001
CeBiW2O9,0.8698706219792687,2.34,3.2098706219792685
YVSeO10,0.8677688032047359,2.7,3.567768803204736
SiTe2,0.86425117131116,2.015,1.15074882868884
Hg0.01Cd0.99Se,0.8625986220260256,0.29,1.1525986220260256
Gd2S3,0.857228144650956,2.55,1.6927718553490438
LaB6,0.85623746481718,4.1,3.2437625351828197
In4As5O12Br3,0.8555318504891107,4.22,3.364468149510889
YbClWO4,0.8546084115638561,4.23,3.3753915884361443
Ba4Si3Se9Cl2,0.8545573261749879,1.76,2.614557326174988
Pb3Cl4TeO3,0.8530614281426492,3.79,2.936938571857351
In0.01Al0.99P,0.8527650783476308,2.4,3.2527650783476307
Cu2ZnSiTe4,0.8521694213340266,1.47,0.6178305786659734
AgF,0.851894496669328,2.8,3.651894496669328
La2O2ZnSe2,0.8507951809737571,3.4,2.549204819026243
LiMgAs,0.8504716898387534,0.7,1.5504716898387534
VO2,0.8503972785970513,0.466,1.3163972785970512
CaB6,0.8486130376009502,4.5,3.65138696239905
Tl2InGaSe4,0.8484798792402168,2.05,1.201520120759783
Pb6B2CrO12,0.839531614294198,1.8,2.639531614294198
CuFeS2,0.8382481356207747,0.4866666666666666,1.3249148022874413
La2NiVO6,0.838010169328858,0.45,1.288010169328858
Ba2GaBiTe5,0.8375018955335984,1.43,0.5924981044664015
Zn3V2TeO10,0.8364373304650021,2.96,2.123562669534998
Sr2V3Se5O18,0.8351297851444155,2.47,3.3051297851444157
SnGa2GeS6,0.8348496637527418,2.04,2.874849663752742
MnVTe2O8,0.8331089543782939,1.9,2.733108954378294
PrCuOS,0.832833529085582,3.03,2.197166470914418
CdP2S4,0.832739794027789,3.76,2.927260205972211
Cs3Bi,0.827967231764952,0.625,1.452967231764952
BaTaO2N,0.8277800403321909,1.78,2.607780040332191
Na3MoO4F,0.8275811447820645,4.77,3.942418855217935
TlCl,0.8272536094379381,3.4182,2.590946390562062
NiP2,0.8260279691577543,0.51,1.3360279691577543
NH7Se2O6,0.8256906173676262,4.81,5.635690617367626
GaAs0.01Sb0.99,0.824878984945219,1.37,0.545121015054781
Li3AlP2,0.8229619813306279,2.75,1.927038018669372
PdPSe,0.8228168512561984,0.15,0.9728168512561984
ZnSb,0.8206591770428016,1.0833333333333333,0.2626741562905317
AgAlTe2,0.8179129408425623,1.85,1.0320870591574378
Rb4Ti3S14,0.8176736513092433,1.59,2.4076736513092434
Ba3FeS4Br,0.8137418038645472,1.65,2.463741803864547
Ag3Ga3SiSe8,0.813424757153961,2.3,1.4865752428460388
Pb2BO3Cl,0.8110070867280217,3.99,3.1789929132719785
Bi2V2Se4O16,0.8108802655328118,2.2,3.010880265532812
Pb4Ga5GeS12,0.8098396757409261,2.35,1.540160324259074
Ba5CdGa6Se15,0.8084795086491252,2.6,1.7915204913508749
Rh2S3,0.8079781164910644,0.8,1.6079781164910645
ZnI2,0.807354563325088,4.53,3.722645436674912
CsScSe2O6,0.804358870260395,5.2,4.395641129739605
CeMn0.5OSe,0.8034845957618777,2.01,1.206515404238122
Ir0.67S2,0.8026388261468445,2.0,1.1973611738531555
Sr2Bi5.42La2.58S14,0.7976945412127163,1.0,1.7976945412127163
SmCuOSe,0.7970934704790198,2.6,1.8029065295209803
YH2NO5,0.7948486373365284,4.83,5.6248486373365285
Ba3Sn0.87Bi2.13Se8,0.794120500382296,0.79,1.584120500382296
InN,0.7937934261863759,2.13,2.923793426186376
Na8Eu2Ge4S12,0.7892634384601118,2.15,2.9392634384601117
Li4.5Fe0.5TeO6,0.7827934212892189,3.25,2.467206578710781
RbMoPO6,0.7810789731203802,2.96,3.74107897312038
Hg0.1Cd0.9Se,0.7810527852170083,0.35,1.1310527852170082
YbS,0.7776280993974436,1.135,1.9126280993974436
La3Mg0.5SnS14,0.7775357730237316,1.71,2.4875357730237315
La1.86Tb1.14Ga1.67S7,0.7774984989306848,2.67,1.8925015010693151
Gd1.05Sc0.95Se3,0.7717386582324812,1.2,1.9717386582324812
TiO2,0.7709568579774455,3.3,4.070956857977445
OsS2,0.7704073729475338,2.0,1.2295926270524662
Cs6.40Na1.60Ga8Ge38,0.7703814772486016,0.221,0.9913814772486016
Ta0.67Zr1.33O0.42N2.61,0.7695092115223459,1.93,2.699509211522346
Eu3S4,0.7677954615510092,1.7,2.467795461551009
In6S7,0.7663328887063531,0.8450000000000001,1.6113328887063532
SrThP2S8,0.7641468286235562,3.02,2.255853171376444
Zn0.2Ba2B2S5.2,0.7640741782791158,3.54,2.775925821720884
CeScO3,0.7637626378846414,3.2,3.9637626378846416
RbBiSe2,0.7627676741745617,0.8466666666666667,1.6094343408412284
RuP4,0.7619003799531097,0.51,1.2719003799531097
KCuThS3,0.7618266871277366,2.95,2.1881733128722636
KH2PO4,0.7613740813850374,6.975,6.213625918614962
LaInS2O,0.7612987744207018,2.73,3.491298774420702
AgGaGeS4,0.7599553709592897,3.0,2.2400446290407103
LiGaTe2,0.7598592683907017,2.31,1.5501407316092983
Cs3Nb9Te4O32,0.7561350210461102,3.22,2.46386497895389
CsBiSe2,0.7529559267063128,1.07,1.822955926706313
EuGa2S4,0.7524825641738979,2.25,3.002482564173898
GaTc,0.7523816076264942,1.42,0.6676183923735057
GdB6,0.7504452030115667,3.6,2.8495547969884334
CuIn3S5,0.7501524409514773,1.2,1.9501524409514772
Cu3TbSe3,0.7501250604660936,0.16,0.9101250604660936
Ca3La2Sn3S12,0.7482044059646225,1.45,2.1982044059646224
CoP3,0.7479733506913353,0.45,1.1979733506913353
ZnIn2Te4,0.7468949751283123,1.8733333333333333,1.126438358205021
YbTe,0.7411512129446329,1.8,1.0588487870553671
SrTe,0.7405654878031318,3.75,3.009434512196868
Gd3.04Sc0.96S6,0.7403020550345523,1.5,2.2403020550345523
K2.15Pb1.7Sb8.15Se15,0.7398336175780805,0.6,1.3398336175780805
CdIO3Cl,0.7371002053872564,4.3,3.5628997946127434
BiTeI,0.7370866917684089,0.46,1.1970866917684089
CaMg2N2,0.734900895268011,3.25,2.515099104731989
K4P8Te4,0.7339539482442259,1.4,2.133953948244226
RbCd4Ga5S12,0.7320326868008245,3.02,2.2879673131991756
La2CoVO6,0.7299916816609027,0.41,1.1399916816609026
BaIn2Se4,0.7287796118469021,2.625,1.896220388153098
LiPbB9O15,0.7286948080445628,4.75,4.021305191955437
Cd0.01Te0.01Al0.99Sb0.99,0.7285547032016162,2.21,1.4814452967983838
Ba8Al10B12O41,0.7274822937784569,3.1,3.827482293778457
Cs2TeI6,0.7262658623482814,1.5,2.2262658623482814
CdTeO3,0.7260673251193492,3.73,3.0039326748806507
Cd2V2Te2O11,0.7243006586672105,2.48,3.2043006586672105
LiBi4Ta3O12,0.7232606628825717,3.5,2.7767393371174283
Nd3Te4,0.7227911793419904,1.6,0.8772088206580096
La2O2FeSe2,0.7215334059653793,0.7,1.4215334059653792
PrBN2,0.7207263934205952,4.0,3.279273606579405
Rb1.45Pb3.1Sb7.45Se15,0.7182946225193212,0.45,1.1682946225193211
Rb4Mo5P2O22,0.7163626533680296,3.51,2.79363734663197
Ag4Ba6Sn4S16,0.7162461788904095,2.37,1.6537538211095906
Ba3ZnTa2O9,0.7148674151744108,4.32,3.6051325848255895
Pr2S3,0.7147202285915248,2.64,1.9252797714084753
Fe2TiSi,0.7134726291012449,0.4,1.113472629101245
PbGeS3,0.7123772100740311,2.4,1.6876227899259688
Zn0.4Hg0.6Se,0.7102126281536887,0.4599999999999999,1.1702126281536886
BaGa2S4,0.7063315363800284,4.125,3.4186684636199716
Bi6Cu3S10I,0.7054368999789029,0.72,1.4254368999789029
Cs2Ga2Se5,0.7041025062923179,1.95,2.654102506292318
La2BaTe5O14,0.7040163184948973,3.81,3.1059836815051027
MnTe,0.7024289626777737,1.3,0.5975710373222264
Sm2Se3,0.6971906333104305,2.3,1.6028093666895693
Mg2GeSe4,0.6954572623356001,2.02,2.7154572623356
SbI3,0.6941862705089124,2.348,1.6538137294910875
Th2Se5,0.6927597556112467,0.37,1.0627597556112467
RbInSnS4,0.692299581411123,2.7,2.007700418588877
GaBi,0.6920416702365864,0.1,0.7920416702365863
Ba2Sb7O14H,0.6912713079930883,2.7,3.3912713079930885
KBiS2,0.6906325105061185,0.8933333333333334,1.583965843839452
TlHg6S4Br5,0.6891355433201705,3.03,2.3408644566798293
RhAs2,0.6874003468629504,1.15,0.4625996531370495
LaIn3S6,0.6857122998972638,1.03,1.7157122998972638
Pr2Sr2PtO7.07,0.6845875186200283,3.05,2.3654124813799715
PdPS,0.6835870392454804,1.39,0.7064129607545195
MnAl3,0.6834905475832341,0.58,1.263490547583234
SmTe,0.6822174509976383,0.378,1.0602174509976383
LaZnAsO,0.6789873447117558,1.5,2.178987344711756
K10Co4Sn4S17,0.6780960043159912,1.5550000000000002,2.2330960043159913
Na2Be4B4O11,0.6779053683862539,7.3,6.622094631613746
BiIO3F2,0.6774966702205902,3.97,4.64749667022059
KSi2P3,0.6768257364312766,1.72,2.3968257364312766
KAlGeS4,0.6766575193999458,3.5,2.823342480600054
La2S3,0.6764159148909559,2.77,2.093584085109044
SnI2,0.675117825792775,2.4,1.724882174207225
Li6Ga2Te8O22,0.6748076056601509,3.85,3.1751923943398492
PrFMoO4,0.6739390948142523,3.64,2.966060905185748
AsBr3,0.670424308106925,2.6,3.270424308106925
Ba4Ga2Se8,0.6692989901351707,1.63,2.2992989901351706
Li4.5Al0.5TeO6,0.6688344581762555,4.9,4.231165541823745
NaSbTe2,0.6672628039831825,0.47,1.1372628039831825
DyB6,0.6640785936283153,3.3,3.964078593628315
Rb2TeI6,0.6609562283185508,1.4,2.0609562283185507
BaUSe3,0.6591747594284985,1.0,1.6591747594284985
Cu3ScSe3,0.657595911117201,0.3,0.957595911117201
YClMoO4,0.6563652239927542,3.82,3.1636347760072456
InP2S4,0.6563495565858521,2.585,3.241349556585852
Cs10Cd4Sn4S17,0.6560887530733663,3.16,2.503911246926634
Ca2SnS4,0.6530098266165298,2.32,2.9730098266165297
Cs4Th2P6S18,0.6524516953721289,2.8,2.147548304627871
AgGaSiSe4,0.6519911978430011,2.63,1.9780088021569988
Cd3MoTe2O10,0.6507191912395731,3.81,3.159280808760427
Ce2Sn3Se9,0.6504122704543225,0.3,0.9504122704543224
Al2Se3,0.6497235413736031,3.125,2.475276458626397
AgFeSe2,0.6456583105268252,0.23,0.8756583105268252
CsBi3Se5,0.6438594018878376,0.43,1.0738594018878376
Hg2I2Te2,0.6435919063697544,1.85,1.2064080936302457
BaSe,0.642989371946332,3.626666666666667,2.983677294720335
Pb3Br2Se2O6,0.6413412644764147,3.73,3.0886587355235853
Ca3B2N4,0.6410221380601007,4.0,3.3589778619398993
Pb3B3O10N,0.6409191637138876,3.64,4.280919163713888
Hg0.99Cd0.01Se,0.6396086231966558,1.72,1.0803913768033442
ZnGeN2,0.6387402564664497,3.05,3.6887402564664495
Rb2TeBr6,0.6375270781726097,2.14,2.77752707817261
Cd3P2,0.6364424844873094,0.5555,1.1919424844873094
Ca2Si,0.6331736555275964,1.9,1.2668263444724035
Pb17O8Cl18,0.6322708933834673,3.44,2.8077291066165326
PbSnS3,0.6316601433828856,0.975,1.6066601433828855
Bi3TeBO9,0.6310914351808541,2.6,3.231091435180854
Na2B6O9F2,0.6309752852565236,7.33,6.6990247147434765
NaAlGeS4,0.6298996537269339,3.6,2.970100346273066
Rb2Cd3S4,0.6298622619806475,2.92,2.2901377380193524
LiGd5P2O13,0.6289365089484327,3.73,4.358936508948433
