,ae,exp,pred
KI,1.689283997107422,6.132777777777778,4.443493780670356
BaPrO3,1.6836379435190274,2.0,3.6836379435190274
LiCa3As2H,1.682359868709066,1.4,3.082359868709066
Tl4CdI6,1.680946046536843,2.8,1.1190539534631567
Li4SrB2O6,1.6654026235551456,6.67,5.004597376444854
Cs2HgI2Cl2,1.66309670063364,2.15,3.81309670063364
GeSe2O6,1.652143921031779,5.289999999999999,3.63785607896822
LiBiS2,1.64849858952348,0.16,1.80849858952348
K2TeI6,1.6473242217281054,1.38,3.0273242217281053
BaSbBS4,1.635337016619864,2.34,3.975337016619864
AsSb,1.6344630136004836,1.6,-0.0344630136004835
Cs3As,1.6158029326006602,0.6,2.2158029326006603
K2Al2B2O7,1.613684676089906,6.89,5.276315323910094
Na3ZnB5O10,1.5969457327279413,3.2,4.7969457327279414
Cs2Ba3P4O14,1.5911793390592797,6.31,4.71882066094072
Ca5B3O9F,1.5905735442199918,6.53,4.9394264557800085
NaLa2TaO6,1.5889625949530428,4.5,2.911037405046957
LiAsS2,1.5883768305326957,1.6,3.188376830532696
Cs2AgBiCl6,1.5862949725190458,2.77,4.356294972519046
CdSc,1.5845172949616249,1.714,0.1294827050383751
Cs3Bi,1.5756329249293364,0.625,2.2006329249293364
Rb3NaMo2O8,1.568282805362748,4.84,3.271717194637252
K3Bi2I9,1.5669069423304232,2.1,0.5330930576695769
MgSe,1.564158350940935,5.743333333333333,4.179174982392398
KBaB5O9,1.5630360894624773,3.65,5.213036089462477
EuAl2O4,1.5627633234755596,2.74,4.30276332347556
CeN,1.560919035893041,0.7,2.260919035893041
Cs2Sb,1.560696207350516,0.62,2.180696207350516
ZnS,1.556719229458262,3.7042,2.1474807705417382
KPbB5O9,1.5505370481095677,3.1,4.650537048109568
Li2B6,1.5412871646429727,2.0,3.5412871646429727
Cs6Na2Zn4Ge42,1.524619176380294,0.297,1.821619176380294
LiIO3,1.5066121094525649,4.1850000000000005,5.691612109452565
Ag2PdO2,1.500611495533319,0.18,1.680611495533319
Tl6CuTe2O10,1.5003437660418442,2.3,3.800343766041844
Na3WO4Cl,1.4902322235226997,4.99,3.4997677764773005
Zr6O,1.48018482784581,0.18,1.66018482784581
K2Ta15O32,1.4791198746892071,0.33,1.8091198746892072
YVTeO10,1.473478942871278,2.2,3.673478942871278
KIO3,1.4729546204855772,3.8575,5.330454620485577
InAsI,1.4703359163775396,0.41,1.8803359163775395
Sr3GeSb2Se8,1.4703062940382607,0.75,2.2203062940382607
Cs4BiAs3Se7,1.4687057643978636,1.02,2.4887057643978636
TlN3,1.4625997650944678,3.58,2.1174002349055323
AlB12,1.4510575732651376,2.14,3.5910575732651377
Mg2GeSe4,1.4466638602585848,2.02,3.466663860258585
Cu2GeS3,1.4355292392000605,0.53,1.9655292392000605
K2Au2Sn2Se6,1.4307147185093916,2.28,0.8492852814906082
Sn0.5GaZn3.5O6,1.4219500968964383,2.99,4.4119500968964385
PrO,1.4211163526523167,0.55,1.9711163526523168
Gd2Mo3O12,1.4170321423345928,4.119999999999999,2.7029678576654064
Ba3La3Cu6O14,1.4150145492116593,1.8,3.2150145492116593
NaBr,1.4147805657795764,7.261666666666667,5.84688610088709
Cd8B5O15F,1.410141658301995,3.14,4.550141658301995
SmSe,1.4039838090100816,0.46,1.8639838090100815
Sn0.5GaZn5.5O8,1.4032690592509969,2.99,4.393269059250997
KCuThS3,1.4011279612874747,2.95,1.5488720387125254
PrCuOS,1.4008872159569306,3.03,1.6291127840430693
BaTaO2N,1.4002222798821375,1.78,3.1802222798821376
La3CuGeSe7,1.395230005758243,2.0,0.604769994241757
Eu1.83Ta15O32,1.3909100554776366,0.23,1.6209100554776366
CeFMoO4,1.3892250442720009,2.52,3.909225044272001
LiSbS2,1.3864780134128238,1.36,2.746478013412824
Cu3TaS4,1.3864066566499988,3.0,1.6135933433500012
Ba3B1.5S6Bi0.5,1.3693552874145678,2.43,3.799355287414568
SiB3,1.3684447294576794,2.0,3.3684447294576794
TeI4,1.3630041492063878,1.1,2.463004149206388
TiC0.9,1.3614955370031356,0.3,1.6614955370031357
AgN3,1.3601236733582764,3.67,2.3098763266417235
SrCrO4,1.359021596050054,2.45,3.809021596050054
LiZnBO3,1.3582582081370353,3.1,4.458258208137035
Sm2O3,1.345134055626624,5.0,3.654865944373376
Ag2ZnSiS4,1.344788255401115,3.28,1.9352117445988848
RbCaBO3,1.3407501661148515,3.67,5.0107501661148515
Cu3NbSe4,1.3343667806232529,2.45,1.1156332193767473
CsZn2B3O7,1.329622292580951,5.69,4.360377707419049
K2MnSn2Se6,1.3255966917517974,2.0,0.6744033082482026
AgInO2,1.323993320953492,4.2,2.876006679046508
Eu2Se3,1.31923765276112,1.02,2.33923765276112
MgGeN2,1.3160230072869972,4.300000000000001,2.9839769927130035
Tb2Mo3O12,1.3145040641968646,1.505,2.8195040641968645
LiSbTe2,1.3115691599982449,0.129,1.4405691599982449
NaI,1.3078836605010942,6.074,4.766116339498906
HgS,1.3043775592721671,2.1,0.795622440727833
Pb6B2CrO12,1.3009600938049808,1.8,3.100960093804981
K3CdB5O10,1.2973849441722751,3.47,4.767384944172275
LiAsSe2,1.2949152928726806,1.2366666666666666,2.531581959539347
CuNbO3,1.28773528725646,2.0,3.28773528725646
Mg2Sn,1.2877205747648317,0.2723076923076923,1.560028267072524
Pb7Bi4Se13,1.2798163231472532,0.29,1.5698163231472533
SmB66,1.2702771352935003,0.8,2.0702771352935003
TeI,1.2662962596614,1.1,2.3662962596614
K2CsSb,1.2586334002811972,1.1,2.3586334002811973
Na2Se,1.2549869423155018,2.0,3.254986942315502
PbSbBS4,1.2518839864782643,1.803,3.054883986478264
BaV2SeO8,1.2483371613159324,2.13,3.3783371613159323
MnO,1.2474500607096006,3.6,2.3525499392903995
SrS,1.2466741632795504,4.779999999999999,3.533325836720449
SiTe2,1.246291035694615,2.015,0.768708964305385
BaB2O4,1.2445148004377584,6.4433333333333325,5.198818532895574
ZnTc,1.2433634803151097,2.37,1.1266365196848904
SrPb3Br8,1.2430500681914538,3.2,1.9569499318085464
TlGaTe2,1.2418648515000308,1.8,0.5581351484999693
CuFeS2,1.2412773465803595,0.4866666666666666,1.727944013247026
AgScO2,1.2380202827357647,3.8,2.561979717264235
YbS,1.2373512982965005,1.135,2.3723512982965005
Ba3MgTa2O9,1.233022887707063,4.28,3.046977112292937
YN,1.221838622151385,1.9,3.121838622151385
K2Au2SnS4,1.2216910675439752,2.75,1.5283089324560248
Pb2O3,1.2131682517046718,1.67,2.8831682517046717
K2Ho4Cu4S9,1.212508478560565,2.43,1.217491521439435
In2Se2O7,1.211870837022032,2.97,4.181870837022032
FePS,1.211419836280819,0.25,1.461419836280819
Ho2HfS5,1.2088367123050094,1.0,2.2088367123050094
NaBiS2,1.206704630807342,0.41,1.6167046308073418
BiPO4,1.2064550237116731,3.85,2.643544976288327
Ag2HgI4,1.2002668564174521,2.47,1.269733143582548
NaNO2,1.2001081736316368,3.06,4.260108173631637
Zn6S5Cl2,1.199131359911272,2.71,1.510868640088728
SrTe,1.1965184357089194,3.75,2.5534815642910806
Na8CsB21O36,1.19521577851346,4.67,3.47478422148654
PbMnIn2S5,1.1857350812640042,1.45,0.2642649187359958
NaSbS2,1.1834270157743123,1.64,2.823427015774312
Na2CsSb,1.1804063175634107,0.8,1.9804063175634108
ZnSnSb2,1.1784540085157746,0.35,1.5284540085157745
Dy2Mo3O12,1.1780134223941756,1.92,3.0980134223941755
LiAlB14,1.1774553278405344,1.935,3.1124553278405345
Cd4As2I3,1.177037569099359,2.095,0.9179624309006412
LiBi4Ta3O12,1.1759435905760554,3.5,2.3240564094239446
Ca2SnS4,1.1746584709722252,2.32,3.494658470972225
Bi2O2CO3,1.1725886508609618,3.42,2.247411349139038
Cs2Al2B2O7,1.170710963879591,4.13,5.300710963879591
K10Zn4Sn4S17,1.1691389505589909,3.1500000000000004,1.9808610494410095
SrSe,1.1675775375549082,4.42,3.2524224624450917
In6S7,1.1656845130479536,0.8450000000000001,2.010684513047954
Ce10OSe14,1.165179406040637,1.93,3.095179406040637
Bi2O3,1.1641155107069874,2.855,1.6908844892930126
Zn3Sb2,1.1623072385745854,0.1766666666666666,1.338973905241252
K2RbSb,1.1569648786245181,1.2,2.356964878624518
Hg0.8Zn0.2Te,1.152816814105676,0.075,1.227816814105676
CsSbTe2,1.1481357972216852,0.43,1.5781357972216852
Ce2O2FeSe2,1.1463202663742633,0.64,1.7863202663742632
Ba4Ga2Se8,1.1460384654737026,1.63,2.7760384654737025
Pr2S3,1.1436695001152946,2.64,1.4963304998847056
MnP4,1.142536918173992,0.28,1.422536918173992
TlPrSe2,1.141310740766296,1.18,0.038689259233704
Hg3S2Bi2Cl8,1.1366893682211012,3.26,2.1233106317788986
K3Ti2P5S18,1.1355965310680036,1.61,2.7455965310680037
Mn3Ta2O8,1.1346288530402748,1.89,3.0246288530402747
K10Zn4Ge4S17,1.1336645712948612,3.34,2.2063354287051387
CuGa2Se4,1.1323503238059036,0.63,1.7623503238059035
Nd2HfS5,1.131424797339341,0.7,1.831424797339341
Li8GeN4,1.1310181222078257,2.61,3.7410181222078256
Hg0.01Cd0.99Se,1.1291315898397434,0.29,1.4191315898397434
LiMgAs,1.127089511406307,0.7,1.827089511406307
KV2I3O13,1.1244093149951162,2.3,3.424409314995116
Ag3AsSe3,1.122034754975208,2.0884285714285715,0.9663938164533634
CsMn4Ga5Te12,1.1212642091021896,1.55,0.4287357908978104
BeS,1.1194916989089574,4.17,5.289491698908957
NaBa2Cu3S5,1.109027869363583,0.45,1.559027869363583
CsMn4In5Se12,1.100874575376078,1.79,0.689125424623922
La2HfS5,1.0936677459800594,0.7,1.7936677459800594
La2O2FeSe2,1.0912395918311486,0.7,1.7912395918311486
Zn0.43Cd0.57Se,1.0897811324973368,2.8499999999999996,1.7602188675026629
Rb1.45Pb3.1Sb7.45Se15,1.0868413042328784,0.45,1.5368413042328783
In2Bi3Se7I,1.0866304610873703,1.38,0.2933695389126296
CuFeSe2,1.084683602989341,0.155,1.239683602989341
K2Te,1.0830451023494874,1.9,2.9830451023494873
Th2GeSe2,1.0821955162891619,1.98,0.8978044837108381
In2P3B1O12,1.08174683201916,5.39,4.30825316798084
Cd4P2I3,1.080893479086624,2.17,1.089106520913376
EuSe,1.0791633618966192,3.1,2.020836638103381
ZrSe3,1.0788550239962913,1.45,2.5288550239962913
Nd2O3,1.0776580271006608,4.4,3.3223419728993395
KUO3Cl,1.0754205649165454,2.37,3.4454205649165455
TlHg6S4Br5,1.073853057460951,3.03,1.9561469425390487
Rb3Sb,1.0729091523315102,1.0,2.07290915233151
CdP2S4,1.0678982777813388,3.76,2.692101722218661
K8Zr6Se30,1.0676196958174138,1.86,0.7923803041825863
CsSb,1.0634726774258896,0.7050000000000001,1.7684726774258896
LiGaTe2,1.062835753016713,2.31,1.247164246983287
TlCuCl3,1.0599992114467969,2.98,4.039999211446797
LiInS2,1.0598479338043671,3.573333333333333,2.5134853995289657
Na2GeIn2Se6,1.058990441821742,2.47,1.4110095581782582
LiGaO2,1.0579216410062902,5.6,4.5420783589937095
Mn1.95GdIn1.05S5,1.0563270006926162,1.66,0.6036729993073837
PAs,1.0548290591343175,0.23,1.2848290591343174
YVSeO10,1.05359045808386,2.7,3.75359045808386
NdCuOS,1.0503454858076031,2.98,1.9296545141923969
ZnI2,1.0500042551198279,4.53,3.4799957448801724
TlPSe2,1.0499765935232763,0.55,1.5999765935232764
Bi2AsO4Cl,1.0499551550373667,3.43,2.3800448449626335
La4InSbSe9,1.0467985296598576,1.76,0.7132014703401424
Pb0.9Mn0.1Te,1.0456218730575804,0.49,-0.5556218730575804
Zn2MoSeO7,1.0447932929811108,4.2,3.1552067070188894
Ta2O5,1.044266956598781,4.2,3.155733043401219
Pb2SbS2I3,1.040714543372078,2.0,0.959285456627922
FeIn2Se4,1.0406662207029962,1.15,0.1093337792970037
KAsSe2,1.038054358481892,1.625,2.663054358481892
CsCaBO3,1.0377567219577122,4.065,5.102756721957713
Zn2MoTeO7,1.036951993179688,4.1,3.0630480068203116
PSe,1.0361163068057593,2.5,1.4638836931942407
BaPdSe6,1.0348374792324453,2.15,1.1151625207675546
Ba3BSbSe6,1.0347682529245803,1.89,2.92476825292458
Co2Te3O8,1.0330818298908149,3.6,2.566918170109185
LiI,1.0329998615206915,5.84,4.807000138479308
Tl4CuTeO6,1.0322672778687596,2.2,3.23226727786876
Bi4PdSe4O12,1.0268432553654745,2.06,3.0868432553654745
Nd3Te4,1.0245584579899039,1.6,0.5754415420100962
ZrO2,1.0227822331028258,4.99,3.9672177668971744
Mg2Pb,1.0206092890877654,0.097,1.1176092890877654
Ge0.542Si0.458,1.018073417792388,2.238,1.219926582207612
CdSnAs2,1.0169186867992184,0.3633333333333333,1.3802520201325517
Ag0.5Eu1.75GeS4,1.0162519514410997,2.14,1.1237480485589004
NaAsSe2,1.0157180615053558,1.595,2.610718061505356
LaCuOS,1.0149535201255189,3.12,2.1050464798744812
AgGaO2,1.0144351793659485,2.2,3.2144351793659487
SrO,1.0116356973104637,5.734999999999999,4.723364302689536
SbSi,1.0095862141338536,1.9,0.8904137858661463
Cu2ZnSiS4,1.0034644772538956,3.15,2.1465355227461043
Li6Al2Te8O22,1.0026862199767832,3.63,4.632686219976783
Zn0.4Hg0.6Se,1.0017466997767368,0.4599999999999999,1.4617466997767368
CaB6,1.0007555682488407,4.5,3.4992444317511593
Li2MnGeS4,1.0005810610554948,3.06,2.0594189389445052
TlTiPS5,1.000493083324136,1.3,2.300493083324136
AgP15,0.9979125803970794,1.47,2.4679125803970794
Ba4Ga2S8,0.99779427106645,2.55,3.54779427106645
Sr5V3O12F,0.9947128184319705,4.5,3.5052871815680295
La4FeSb2Se10,0.9928035415342643,0.85,-0.1428035415342643
CdF2,0.9924106233350205,6.0,6.9924106233350205
Cs2Hg5.75Cd0.25S7,0.9919852351900611,1.66,2.651985235190061
RbMn4In5Se12,0.9916546677152387,1.76,0.7683453322847613
Pb0.95Mn0.05Te,0.9911167006647331,0.37,-0.6211167006647331
NaIn3Se5,0.9903701254095854,2.17,1.1796298745904146
LaB6,0.9902450111718686,4.1,3.109754988828131
Cs2Cd3B16O28,0.9899993859184693,4.76,3.7700006140815305
Mn2.04Gd1.47In0.49S5,0.9899051162400474,1.75,0.7600948837599526
Cd3Sb2,0.9897954381855854,0.3,1.2897954381855854
CaTe,0.9895599499369143,4.1850000000000005,3.195440050063086
Na2TeSe3,0.9882545172988084,1.91,2.8982545172988083
P2Se3,0.9879059868233426,2.4,1.4120940131766573
Hg0.796Cd0.204Te,0.9875737902312062,0.0635,1.0510737902312062
CuSmSe2,0.9869724207571944,2.1,1.1130275792428057
Zn0.99Hg0.01Se,0.9862342739249972,2.6,1.613765726075003
LiInSe2,0.9830585301558441,2.83,1.846941469844156
GaAs0.1P0.9,0.982289478588622,1.22,2.202289478588622
KSbSe2,0.9821404858110057,1.47,2.4521404858110056
Cu4Sn7S16,0.976594490836624,0.8,1.776594490836624
Ba3B1.5S6Sb0.5,0.9730045298066292,3.01,3.983004529806629
Cu3YbSe3,0.9618548333032071,0.2,1.161854833303207
Bi2S3,0.959584733555735,1.3199999999999998,0.3604152664442648
EuCu2SnS4,0.9589915457246354,1.85,0.8910084542753647
Gd2Se3,0.9544568634576422,2.2,1.245543136542358
Ag0.4Cd0.5In2.2Te4,0.9498040907599996,0.19,1.1398040907599996
Hg6P6In2Cl9,0.9486103322384349,3.13,2.181389667761565
Na0.5Pb1.75GeSe4,0.947326684450736,1.6,0.6526733155492641
SrTaO2N,0.943983219248808,1.99,2.933983219248808
EuYb2Se4,0.9433427621245218,1.3,2.243342762124522
K2Ge4Se8,0.9426246209822982,1.8,2.742624620982298
Hg0.1Cd0.9Se,0.937894820624008,0.35,1.287894820624008
Nd4InSbSe9,0.9349014304408869,1.57,0.6350985695591131
Cs4Cu3Bi9S17,0.9328432841491101,0.75,1.68284328414911
Cu3TbSe3,0.9315514813081917,0.16,1.0915514813081917
MoO3,0.9314660158932102,3.6625,2.73103398410679
Ce1.3Lu0.7S3,0.930560683438185,1.25,2.180560683438185
Pr2Te3,0.9301854860031993,1.32,0.3898145139968008
In4S5,0.9287298383070944,0.9,1.8287298383070945
Sr2Bi5.42La2.58S14,0.9280339577765571,1.0,1.928033957776557
LaCuOSe,0.9265023290178791,2.83,1.903497670982121
CuAlS2,0.9252263208130529,3.5,2.574773679186947
TlScTe2,0.9250315371396745,0.85,-0.0750315371396745
Ag2VI3O11,0.9218230628200494,2.16,3.0818230628200496
CsGdZnTe3,0.9207711923907802,2.13,1.2092288076092197
LaIn3S6,0.9189018928621175,1.03,1.9489018928621176
Ce2S3,0.9180327049085939,1.12,2.038032704908594
AgTlTe2,0.9147120304276725,0.1,1.0147120304276724
FeP4,0.9136905069529639,0.32,1.233690506952964
Cd3MoTe2O10,0.9124469005898654,3.81,2.8975530994101346
BaZnOS,0.9115564837336163,3.9,2.9884435162663836
La4Cd4In2S13,0.9109764194260583,2.27,1.3590235805739417
Be3N2,0.9106706233524893,3.8,4.710670623352489
Cu3HoSe3,0.9079981859852208,0.16,1.0679981859852208
NaSbP2S6,0.9074183920156984,2.21,3.1174183920156984
EuBiW2O9,0.9062335923277893,3.63,2.7237664076722106
NaSbSe2,0.9043918009542846,1.3866666666666667,2.2910584676209513
Bi2Te2SO10,0.903982656460629,3.6,2.696017343539371
CsB3GeO7,0.9039116683148052,5.76,4.856088331685195
CsInS2,0.9035054007420698,3.4,2.49649459925793
KSbS2,0.9032993146566153,1.6900000000000002,2.5932993146566155
Cd3P2,0.9032458991557525,0.5555,1.4587458991557525
RhAs2,0.9030136793855412,1.15,0.2469863206144587
Cs2Ga2Se5,0.8986895434067941,1.95,2.848689543406794
Bi3Se2NO11,0.8985159414221875,3.59,2.6914840585778124
NaScSe2O6,0.8974874853090036,5.5,4.602512514690996
Ba3ZnTa2O9,0.897435294174731,4.32,3.4225647058252693
Cs2Cd3Te4,0.896692763369203,2.48,1.583307236630797
RbCu4AsS4,0.8962580302796448,2.15,1.2537419697203551
K2.15Pb1.7Sb8.15Se15,0.8954453020769201,0.6,1.49544530207692
AgGaSiSe4,0.8947637265567163,2.63,1.7352362734432836
Na2RbSb,0.8944416371833297,1.0,1.8944416371833297
Cs4GeP4Se12,0.8920045655564093,2.0,2.8920045655564093
Li9Ga13Te21O66,0.8906363735118101,4.45,3.55936362648819
Nb6VSb3O25,0.8891018978509875,3.2,2.3108981021490127
Pr4Te7,0.8890336540162693,0.46,1.3490336540162693
Hg0.77Cd0.23Te,0.8875616031760564,0.1649999999999999,1.0525616031760563
Ba2InTaO6,0.884263177346746,4.17,3.285736822653254
Tm2O3,0.8838859688252194,4.53,3.646114031174781
HgIn2Se4,0.8833121834720036,0.6,1.4833121834720036
Li2PtO3,0.8814434449756323,2.3,3.181443444975632
TcS2,0.8805775634798627,1.0,1.8805775634798627
Bi2Te0.4Se2.6,0.8805474417871395,0.7,-0.1805474417871395
Ce3LuSe6,0.8788829563474294,1.1,1.9788829563474295
SnCl2,0.8787044888923412,3.9,4.778704488892341
YB66,0.8769530132904753,0.8,1.6769530132904753
Ce3MoO7,0.8766769268243886,2.0,2.8766769268243886
CsScSe2O6,0.8757413634838107,5.2,4.3242586365161895
Cs3Nb9Te4O32,0.8747224224481296,3.22,2.3452775775518706
Cu2ZnSiTe4,0.8744154982039574,1.47,0.5955845017960426
CsYTe3O8,0.8738502389349709,3.4,4.273850238934971
BaAuI5O15,0.8727395000837572,2.32,3.192739500083757
LaZnAsO,0.8723549796391912,1.5,2.372354979639191
Sr8.007Ge2.043Bi7.949Se24,0.871323663744529,0.74,1.611323663744529
Mg3B50C8,0.8699425566368222,2.7,1.830057443363178
Ba2ScTaO6,0.8694761893747334,4.19,3.320523810625267
Cu3DySe3,0.8658748136518677,0.2,1.0658748136518676
MnSi,0.8656214313589511,0.6,1.465621431358951
KPSe6,0.8608104530326823,2.16,3.0208104530326825
NdF3,0.8600788869037395,6.15,7.01007888690374
SmTe,0.859418376710014,0.378,1.237418376710014
Rb4Ge3B6O17,0.8585572831448856,5.42,4.561442716855114
Li0.2Na0.8AsSe2,0.8583394497671786,1.645,2.5033394497671786
Cs4Pb4Ge5S16,0.8583327353006693,1.95,2.8083327353006693
Hg0.72Cd0.28Te,0.8581616670836676,0.21,1.0681616670836676
Bi2Te0.1Se2.9,0.8578324183124556,0.78,-0.0778324183124556
Na2KSb,0.8565261917841331,1.05,1.9065261917841332
YbSe,0.8563047846805918,1.5,2.356304784680592
PbGeS3,0.8555503297547999,2.4,1.5444496702452
CdGeAs2,0.8538285389109233,0.6588888888888889,1.512717427799812
Cu3GdSe3,0.8531912007696384,0.14,0.9931912007696384
YbClWO4,0.852554091686816,4.23,3.3774459083131845
Rb5BS4O16,0.8519129780733827,3.99,4.841912978073383
Rb3Bi2Br9,0.8493622940534364,2.62,1.7706377059465637
CsPSe6,0.8489501736588307,1.9,2.7489501736588307
Tl2PrInSe4,0.8476786298123343,0.93,0.0823213701876657
MnVTe2O8,0.846434383817166,1.9,2.746434383817166
Rb4Ti3S14,0.8431622565789796,1.59,2.4331622565789797
Pb2Bi5.9La2.1S14,0.8417952526141956,1.0,1.8417952526141956
EuIn2Te4,0.841517096903968,1.22,0.3784829030960319
ZnSnAs2,0.8412838440022034,0.7033333333333333,1.5446171773355366
EuBi2Te4,0.8404476243216079,0.44,-0.4004476243216079
PdPS,0.8384354842157105,1.39,0.5515645157842894
Na2Zn3Se4O12,0.8353389354608574,4.9,4.064661064539143
