,avg_metallic_valence,avg_Density_(g/mL),sum_valence_d,range_heat_of_fusion_(kJ/mol)_,avg_abs_valence,range_Pauling_Electronegativity,range_metallic_valence,range_1st_ionization_potential_(kJ/mol),sum_heat_atomization(kJ/mol),range_Density_(g/mL),avg_Gordy_electonegativity,avg_Period,range_Nagle_electonegativity,avg_valence_d,avg_1st_ionization_potential_(kJ/mol),avg_Zunger_radii_sum,sum_Density_(g/mL),avg_heat_of_fusion_(kJ/mol)_,avg_thermal_conductivity_(W/(m_K))_,avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,range_Critical_Temperature,range_Molar_Heat_Capacity(J/mol_K),avg_Critical_Temperature,avg_Pauling_Electronegativity,range_Allred-Rockow_electronegativity,avg_gilmor_number_of_valence_electron,sum_Cohesive_energy,avg_Orbital_Radius(pm),avg_Number_of_unfilled_p_valence_electrons,avg_Atomic_Weight,avg_number_of_valence_electrons,avg_outer_shell_electrons,range_number_of_valence_electrons,avg_Molar_Denstiy_(mol/ml),sum_Critical_Temperature,avg_Boiling_Point_(K),avg_Melting_point_(K),avg_valence_p,avg_Atomic_Number,range_Molar_Denstiy_(mol/ml),avg_ionic_radius,avg_Covalent_Radius,avg_heat_atomization(kJ/mol),avg_Mendele_Number,sum_heat_of_fusion_(kJ/mol)_,avg_specific_heat_(J/g_K)_,range_Gordy_electonegativity,range_Cohesive_energy,avg_Cohesive_energy,avg_Allred-Rockow_electronegativity,range_valence_p,sum_metallic_valence,avg_Atomic_Radus,range_Number_of_unfilled_p_valence_electrons,range_Atomic_Radus,range_specific_heat_(J/g_K)_,avg_group,range_thermal_conductivity_(W/(m_K))_,range_heat_atomization(kJ/mol),range_Melting_point_(K),range_gilmor_number_of_valence_electron,range_Boiling_Point_(K),avg_l_quantum_number,avg_polarizability(A^3),range_Covalent_Radius,avg_heat_of_vaporization_(kJ/mol)_,sum_thermal_conductivity_(W/(m_K))_,range_heat_of_vaporization_(kJ/mol)_,sum_Number_of_unfilled_p_valence_electrons,sum_Boiling_Point_(K),range_Atomic_Weight,sum_Gordy_electonegativity,range_Atomic_Number,range_Number_of_unfilled_d_valence_electrons,range_Mendele_Number,sum_heat_of_vaporization_(kJ/mol)_,sum_polarizability(A^3),sum_valence_p,avg_families,sum_Number_of_unfilled_d_valence_electrons,sum_Atomic_Weight,sum_specific_heat_(J/g_K)_,avg_Number_of_unfilled_s_valence_electrons,range_valence_d,sum_Molar_Heat_Capacity(J/mol_K),avg_valence_s,sum_Melting_point_(K),range_abs_valence,sum_abs_valence,sum_Nagle_electonegativity,sum_Mendele_Number,range_polarizability(A^3),range_Zunger_radii_sum,sum_Molar_Denstiy_(mol/ml),range_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_l_quantum_number,range_ionic_radius,sum_group,sum_Zunger_radii_sum,sum_1st_ionization_potential_(kJ/mol),range_families,sum_outer_shell_electrons,sum_Atomic_Number,sum_families,range_outer_shell_electrons,sum_Orbital_Radius(pm),sum_gilmor_number_of_valence_electron,range_group,range_l_quantum_number,sum_Covalent_Radius,sum_Number_of_unfilled_s_valence_electrons,sum_Allred-Rockow_electronegativity,sum_number_of_valence_electrons,sum_Atomic_Radus,sum_Number_of_unfilled_f_valence_electrons,range_Period,sum_Period,sum_ionic_radius,avg_valence_f,sum_valence_s,avg_Number_of_unfilled_f_valence_electrons,range_valence_s,sum_valence_f,range_valence_f,range_Number_of_unfilled_s_valence_electrons,range_Number_of_unfilled_f_valence_electrons
233,2.4000000000000004,7.032,50.0,8.57,3.6,0.08,1.0,166.0,1060.0,3.51,5.229760000000001,5.2,0.25,10.0,828.8,1.7554,35.16,16.727999999999998,7.844,25.44152888,1.99,0.0,2741.0,0.4923555999999998,3335.3999999999996,2.074,0.1800000000000001,5.6,11.5,116.42,2.4000000000000004,142.708074,5.6,2.5999999999999996,1.0,0.04934,16677.0,1569.0300000000002,723.25,3.6,58.0,0.0033,1.4500000000000002,1.378,212.0,88.2,83.64,0.186,0.6112000000000002,0.5699999999999998,2.3,2.0940000000000003,1.0,12.0,1.29,1.0,0.1999999999999999,0.09,15.6,21.95,65.0,360.0,1.0,960.2,1.0,6.1,0.1099999999999998,67.918,39.22,52.25,12.0,7845.150000000001,87.22036999999999,26.1488,32.0,0.0,5.0,339.59,30.5,18.0,5.8,0.0,713.5403699999999,0.93,0.0,0.0,127.2076444,2.0,3616.25,1.0,18.0,9.95,441.0,1.9000000000000004,0.3269999999999999,0.2467,18.40000000000001,10.37,5.0,0.2000000000000001,78.0,8.777,4144.0,1.0,13.0,290.0,29.0,3.0,582.0999999999999,28.0,1.0,0.0,6.890000000000001,0.0,10.47,28.0,6.449999999999999,56.0,1.0,26.0,7.249999999999999,2.8000000000000003,10.0,11.2,0.0,14.0,14.0,0.0,14.0
234,2.5,7.27,10.0,4.61,3.5,0.5299999999999998,1.0,238.0,434.0,4.96,5.2944,5.0,0.48,5.0,822.0,1.6435,14.54,8.995000000000001,4.195,25.1738222,2.0700000000000003,5.0,2863.0,0.192355599999999,3188.5,2.285,0.4200000000000004,5.5,4.640000000000001,110.65,2.5,143.970185,5.5,5.5,1.0,0.0533499999999999,6377.0,1395.65,517.15,3.5,58.5,0.0133,1.375,1.31,217.0,87.5,17.990000000000002,0.22,0.9311999999999996,0.2799999999999998,2.3200000000000003,2.22,1.0,5.0,1.23,1.0,0.3999999999999999,0.2,15.5,7.35,20.0,54.0,1.0,875.0000000000001,1.0,5.6,0.3,71.25,8.39,67.1,5.0,2791.3,130.02037,10.5888,49.0,10.0,3.0,142.5,11.2,7.0,6.0,10.0,287.94037,0.44,0.0,10.0,50.3476444,2.0,1034.3,1.0,7.0,4.140000000000001,175.0,3.6000000000000005,0.7069999999999999,0.1066999999999999,37.7,4.57,2.0,0.4500000000000002,31.0,3.287,1644.0,2.0,11.0,117.0,12.0,1.0,221.3,11.0,1.0,0.0,2.62,0.0,4.4399999999999995,11.0,2.46,14.0,2.0,10.0,2.75,7.0,4.0,7.0,0.0,14.0,14.0,0.0,14.0
235,1.6666666666666663,5.886666666666667,10.0,6.010000000000001,4.0,0.94,3.0,437.0,546.0,6.63,5.666266666666667,4.666666666666666,0.73,3.333333333333333,928.0,1.4956666666666665,17.66,7.76,2.8366666666666664,29.3792148,2.2333333333333334,6.666666666666666,4036.0,12.7123556,2320.333333333333,2.51,0.6800000000000002,6.0,5.86,102.13333333333333,2.0,122.61345666666664,6.0,6.0,2.0,0.0489,6961.0,1041.0833333333333,433.41666666666663,4.0,50.666666666666664,0.0199999999999999,1.2999999999999998,1.2533333333333332,182.0,90.0,23.28,0.3033333333333333,1.5812,1.24,1.9533333333333331,2.3766666666666665,2.0,5.0,1.1333333333333333,2.0,0.49,0.35,15.999999999999998,7.75,115.0,278.2,2.0,1501.2,1.0,4.766666666666667,0.32,52.64666666666667,8.51,89.36,6.0,3123.25,130.02037,16.9988,49.0,10.0,9.0,157.94,14.3,12.0,6.666666666666666,20.0,367.84037,0.91,0.0,10.0,88.1376444,2.0,1300.25,2.0,12.0,6.700000000000001,270.0,4.300000000000001,0.7969999999999999,0.1467,44.400000000000006,7.53,3.0,0.4500000000000002,48.0,4.487,2784.0,3.0,18.0,152.0,20.0,2.0,306.4,18.0,2.0,0.0,3.76,0.0,7.129999999999999,18.0,3.4,28.0,2.0,14.0,3.9,4.666666666666666,6.0,9.333333333333332,0.0,14.0,14.0,0.0,14.0
236,1.6666666666666663,6.49,20.0,4.61,4.0,0.6400000000000001,3.0,305.0,541.0,4.96,5.506266666666667,5.0,0.48,6.666666666666666,884.0,1.6256666666666666,19.47,8.603333333333332,2.9466666666666663,25.835881466666663,2.1366666666666667,3.333333333333333,3801.0,2.0823555999999996,2398.6666666666665,2.41,0.4200000000000004,6.0,5.750000000000001,108.56666666666666,2.0,138.28012333333334,6.0,6.0,2.0,0.0489,7196.0,1082.8166666666666,473.65,4.0,56.666666666666664,0.0199999999999999,1.3833333333333333,1.3166666666666669,180.33333333333331,90.33333333333331,25.81,0.2166666666666666,1.1011999999999995,1.35,1.9166666666666663,2.2666666666666666,2.0,5.0,1.2033333333333331,2.0,0.3999999999999999,0.2,15.999999999999998,7.42,120.0,157.5,2.0,1376.0,1.0,5.4,0.3,54.416666666666664,8.84,84.05,6.0,3248.4500000000003,130.02037,16.5188,49.0,10.0,10.0,163.25,16.2,12.0,6.666666666666666,10.0,414.84037,0.65,0.0,10.0,77.5076444,2.0,1420.9499999999998,2.0,12.0,6.41,271.0,3.6000000000000005,0.7069999999999999,0.1467,37.7,7.23,3.0,0.4500000000000002,48.0,4.877,2652.0,3.0,18.0,170.0,20.0,2.0,325.70000000000005,18.0,2.0,0.0,3.95,0.0,6.799999999999999,18.0,3.61,28.0,2.0,15.0,4.15,4.666666666666666,6.0,9.333333333333332,0.0,14.0,14.0,0.0,14.0
237,1.6666666666666663,6.973333333333333,30.0,9.669999999999998,4.0,0.6400000000000001,3.0,305.0,511.0,4.82,5.3995999999999995,5.333333333333333,0.4399999999999999,10.0,860.0,1.7523333333333333,20.92,12.203333333333331,3.556666666666666,25.9192148,2.0599999999999996,0.0,3801.0,2.0823555999999996,2589.333333333333,2.26,0.3500000000000001,6.0,5.48,115.0,2.0,154.49345666666665,6.0,4.666666666666666,2.0,0.0455666666666666,7768.0,1184.4166666666663,551.15,4.0,62.666666666666664,0.01,1.4666666666666666,1.38,170.33333333333331,90.66666666666666,36.61,0.1766666666666666,1.1011999999999995,1.0799999999999998,1.8266666666666669,2.1766666666666667,2.0,5.0,1.27,2.0,0.28,0.09,15.999999999999998,7.42,100.0,336.0,2.0,1376.0,1.0,5.966666666666667,0.1299999999999999,59.36666666666666,10.67,84.05,6.0,3553.2500000000005,82.08036999999999,16.1988,31.0,0.0,10.0,178.1,17.9,12.0,6.333333333333333,0.0,463.48037,0.53,0.0,0.0,77.7576444,2.0,1653.4499999999998,2.0,12.0,6.18,272.0,2.4000000000000004,0.4069999999999998,0.1367,25.09999999999999,6.78,3.0,0.2000000000000001,48.0,5.257,2580.0,3.0,14.0,188.0,19.0,5.0,345.0,18.0,2.0,0.0,4.140000000000001,0.0,6.529999999999999,18.0,3.81,28.0,1.0,16.0,4.4,4.666666666666666,6.0,9.333333333333332,0.0,14.0,14.0,0.0,14.0
238,0.8888888888888888,1.7766666666666666,20.0,17.27,3.7777777777777777,1.42,3.0,699.0,2371.0,9.75,7.485422222222221,2.7777777777777777,1.79,2.2222222222222223,1206.4444444444443,0.7807777777777777,15.99,3.385555555555555,1.1588888888888889,17.05418271111111,3.194444444444444,7.777777777777777,4493.81,10.95,889.1855555555555,3.088888888888889,1.6,5.777777777777778,25.01,62.52222222222222,2.2222222222222223,49.621152222222214,5.777777777777778,5.333333333333334,1.0,0.0107444444444444,8002.67,412.7055555555556,184.2833333333333,3.7777777777777777,21.11111111111111,0.05,0.8055555555555556,0.8822222222222221,263.44444444444446,86.66666666666667,30.47,0.7644444444444444,3.541199999999999,2.74,2.778888888888889,3.2111111111111104,1.0,8.0,0.6777777777777778,1.0,0.95,0.92,15.777777777777777,7.84,276.0,667.9,1.0,1755.8000000000002,1.0,2.0822222222222218,0.73,20.066666666666663,10.43,102.01,20.0,3714.35,194.97037,67.3688,76.0,10.0,8.0,180.6,18.74,34.0,6.666666666666666,70.0,446.59037,6.880000000000001,0.0,10.0,153.48764440000002,2.0,1658.55,1.0,34.0,28.75,780.0,6.61,1.527,0.0967,84.5,27.8,9.0,1.0,142.0,7.026999999999999,10858.0,2.0,48.0,190.0,60.0,4.0,562.7,52.0,1.0,0.0,7.94,0.0,28.9,52.0,6.1,112.0,4.0,25.0,7.25,1.5555555555555554,18.0,12.444444444444445,0.0,14.0,14.0,0.0,14.0
239,0.8,2.9460000000000006,0.0,99.71,4.4,0.4100000000000001,4.0,54.0,1165.0,0.8700000000000001,6.252000000000001,3.6,0.0100000000000002,0.0,1129.2,1.088,14.73,25.232,25.896,31.938,2.558,10.0,6159.0,29.26,1815.8,2.878,0.1499999999999999,6.4,12.25,80.48,1.6,66.322,6.4,6.4,3.0,0.07,9079.0,1285.59,940.79,4.4,29.2,0.15,1.0599999999999998,1.0659999999999998,233.0,91.4,126.16,0.518,0.79,6.15,2.45,2.66,3.0,4.0,0.886,3.0,0.2699999999999999,0.24,16.400000000000002,128.88,605.0,3374.2000000000003,3.0,4768.2,1.0,2.8400000000000003,0.3699999999999999,83.51200000000001,129.48,340.36,8.0,6427.95,67.89,31.26,29.0,0.0,18.0,417.56,14.2,22.0,7.800000000000001,50.0,331.61,2.59,0.0,0.0,159.69,2.0,4703.95,3.0,22.0,12.79,457.0,1.3,0.5599999999999999,0.35,23.09999999999999,14.39,5.0,0.4499999999999999,82.0,5.4399999999999995,5646.0,1.0,32.0,146.0,39.0,3.0,402.4,32.0,3.0,0.0,5.33,0.0,13.3,32.0,4.43,70.0,2.0,18.0,5.3,0.0,10.0,14.000000000000002,0.0,0.0,0.0,0.0,0.0
240,0.8,4.394,40.0,97.18,4.4,0.1100000000000003,4.0,78.0,1145.0,2.6799999999999997,5.868,4.4,0.2799999999999998,8.0,1023.6,1.4000000000000004,21.97,27.256,26.16,23.434,2.326,2.0,5924.0,18.630000000000003,2003.8,2.638,0.1800000000000001,6.4,11.81,95.92000000000002,1.6,103.922,6.4,6.4,3.0,0.07,10019.0,1385.75,1037.35,4.4,43.60000000000001,0.15,1.2599999999999998,1.218,229.0,92.20000000000002,136.28,0.31,0.3099999999999996,6.26,2.362,2.396,3.0,4.0,1.0539999999999998,3.0,0.4799999999999998,0.5,16.400000000000002,128.55,610.0,3253.5,3.0,4643.0,1.0,4.36,0.56,87.76000000000002,130.8,335.05,8.0,6928.75,114.89,29.34,47.0,10.0,19.0,438.8,21.8,22.0,7.800000000000001,10.0,519.61,1.5499999999999998,0.0,10.0,117.17,2.0,5186.75,3.0,22.0,11.63,461.0,3.2,0.95,0.35,42.400000000000006,13.19,5.0,0.7,82.0,7.0,5118.0,1.0,32.0,218.0,39.0,3.0,479.6,32.0,3.0,0.0,6.09,0.0,11.98,32.0,5.27,70.0,3.0,22.0,6.3,0.0,10.0,14.000000000000002,0.0,0.0,0.0,0.0,0.0
241,1.1428571428571428,3.007142857142857,20.0,11.08,3.4285714285714284,2.44,3.0,724.0,1588.0,9.75,6.592514285714285,3.4285714285714284,2.51,2.8571428571428568,1036.0,1.2677142857142856,21.05,4.574285714285714,30.837142857142855,19.183612685714287,2.75,7.142857142857142,4465.42,10.53,1819.76,2.6857142857142855,2.58,5.142857142857142,16.68,86.85714285714285,2.8571428571428568,74.57724857142857,5.142857142857142,5.142857142857142,4.0,0.0190571428571428,12738.32,826.2928571428572,345.6357142857143,3.142857142857143,31.14285714285714,0.0467,1.057142857142857,1.0828571428571427,226.85714285714283,75.28571428571428,32.02,0.6499999999999999,5.359999999999999,0.78,2.3828571428571426,2.784285714285714,4.0,8.0,0.96,4.0,1.46,0.8,13.714285714285714,199.97,71.0,1057.4,4.0,1743.0,0.8571428571428571,5.822857142857143,1.01,53.79142857142857,215.86,149.89,20.0,5784.050000000001,192.98037,46.1476,75.0,10.0,80.0,376.54,40.760000000000005,22.0,5.7142857142857135,50.0,522.0407399999999,4.55,0.0,10.0,134.2852888,2.0,2419.45,2.0,24.0,19.25,527.0,22.01,2.53,0.1334,124.0,18.8,6.0,1.2000000000000002,96.0,8.873999999999999,7252.0,5.0,36.0,218.0,40.0,4.0,608.0,36.0,14.0,1.0,7.58,0.0,19.49,36.0,6.72,70.0,4.0,24.0,7.4,4.0,14.0,10.0,0.0,28.0,14.0,0.0,14.0
242,2.2857142857142856,3.661428571428571,2.0,8.33,2.8571428571428568,1.58,1.0,410.0,2090.0,6.3500000000000005,5.234057142857143,4.0,1.39,0.2857142857142857,825.1428571428571,2.1742857142857144,25.630000000000003,5.074285714285714,31.75428571428571,26.952142857142853,1.8957142857142857,9.714285714285714,7356.0,13.397499999999996,3639.428571428571,1.96,1.5599999999999998,4.571428571428571,21.52,119.37142857142857,3.714285714285714,68.97999999999999,4.571428571428571,4.285714285714286,4.0,0.0543428571428571,25476.0,1674.4071428571428,832.6071428571428,2.2857142857142856,30.285714285714285,0.0199999999999999,1.3428571428571427,1.2914285714285714,298.57142857142856,59.0,35.52,0.5614285714285714,2.84,2.3,3.074285714285714,1.9385714285714284,4.0,16.0,1.4457142857142855,4.0,1.4500000000000002,0.48,10.285714285714285,199.73,220.0,1200.2,4.0,2828.3,1.4285714285714284,11.628571428571428,0.72,130.18571428571428,222.28,349.59999999999997,26.0,11720.85,125.18,36.6384,48.0,1.0,81.0,911.3,81.39999999999999,16.0,5.142857142857142,68.0,482.86,3.93,0.0,1.0,188.665,2.0,5828.250000000001,3.0,20.0,13.27,413.0,20.6,2.81,0.3803999999999999,90.3,13.72,10.0,0.8,72.0,15.22,5776.0,5.0,30.0,212.0,36.0,4.0,835.6,32.0,14.0,3.0,9.04,0.0,13.57,32.0,10.12,84.0,3.0,28.0,9.4,2.0,14.0,12.0,0.0,14.0,7.0,0.0,7.0
243,2.2857142857142856,3.161428571428571,2.0,6.819999999999999,2.8571428571428568,1.58,1.0,462.0,2140.0,4.6000000000000005,5.064285714285713,4.0,1.4500000000000002,0.2857142857142857,809.4285714285714,1.937142857142857,22.130000000000003,3.9742857142857138,32.58285714285714,24.158571428571427,1.8785714285714288,9.714285714285714,9186.0,3.620000000000001,4162.285714285715,1.9314285714285713,1.5599999999999998,4.0,22.18,125.14285714285714,3.714285714285714,63.739999999999995,4.571428571428571,4.285714285714286,4.0,0.0514285714285714,29136.0,1726.1214285714284,720.3214285714286,2.2857142857142856,28.285714285714285,0.0199999999999999,1.3857142857142857,1.314285714285714,305.71428571428567,55.0,27.819999999999997,0.55,2.84,2.63,3.168571428571428,1.9385714285714284,4.0,16.0,1.337142857142857,4.0,1.0699999999999998,0.52,10.285714285714285,199.73,245.0,807.2,5.0,3009.3,1.1428571428571428,13.8,0.72,145.78571428571428,228.08,404.2,26.0,12082.85,106.84,35.449999999999996,41.0,1.0,81.0,1020.5,96.6,16.0,5.142857142857142,68.0,446.1799999999999,3.85,0.0,1.0,169.11,2.0,5042.25,3.0,20.0,13.150000000000002,385.0,28.200000000000003,1.98,0.36,110.5,13.52,8.0,0.95,72.0,13.56,5666.0,5.0,30.0,198.0,36.0,4.0,876.0,28.0,14.0,2.0,9.2,0.0,13.57,32.0,9.36,98.0,3.0,28.0,9.7,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0
244,2.314285714285714,3.404285714285714,0.0,6.819999999999999,3.714285714285714,1.58,1.1,467.0,1950.0,5.45,5.121428571428571,4.0,1.4600000000000002,0.0,808.0,2.197142857142857,23.83,4.242857142857142,33.44,24.45,1.8757142857142857,9.999999999999998,6586.0,4.640000000000001,3419.428571428571,1.9428571428571424,1.5599999999999998,4.571428571428571,20.04,125.05714285714284,3.714285714285714,65.26285714285714,4.571428571428571,4.285714285714286,4.0,0.0542857142857142,23936.0,1632.692857142857,747.7499999999999,2.2857142857142856,29.142857142857142,0.0199999999999999,1.3571428571428572,1.3571428571428572,278.57142857142856,56.714285714285715,29.7,0.55,2.84,1.5599999999999998,2.862857142857143,1.9385714285714284,4.0,16.2,1.3685714285714283,4.0,1.1800000000000002,0.52,10.285714285714285,199.73,150.0,903.2,4.0,2682.3,1.4285714285714284,13.885714285714284,0.8200000000000001,105.5,234.08,263.2,26.0,11428.85,112.17000000000002,35.849999999999994,44.0,0.0,81.0,738.5,97.2,16.0,5.142857142857142,70.0,456.84,3.85,0.0,0.0,171.14999999999998,2.0,5234.25,2.0,26.0,13.13,397.0,28.5,2.89,0.38,110.2,13.6,10.0,0.8500000000000001,72.0,15.38,5656.0,5.0,30.0,204.0,36.0,4.0,875.4,32.0,14.0,3.0,9.5,0.0,13.57,32.0,9.58,90.0,3.0,28.0,9.5,1.1428571428571428,14.0,12.857142857142858,0.0,8.0,4.0,0.0,4.0
245,2.314285714285714,3.338571428571428,0.0,6.819999999999999,3.4285714285714284,1.58,1.1,473.0,2006.0,5.22,5.098571428571428,4.0,1.4300000000000002,0.0,806.2857142857142,2.337142857142857,23.369999999999997,4.171428571428571,32.29714285714285,24.267142857142854,1.8842857142857143,9.999999999999998,7586.0,4.0,3705.142857142857,1.94,1.5599999999999998,4.571428571428571,20.64,125.91428571428573,3.714285714285714,64.31142857142856,4.571428571428571,4.285714285714286,4.0,0.0542857142857142,25936.0,1601.2642857142855,723.4642857142857,2.2857142857142856,28.857142857142858,0.0199999999999999,1.3571428571428572,1.302857142857143,286.57142857142856,56.14285714285714,29.2,0.55,2.84,1.86,2.9485714285714284,1.9385714285714284,4.0,16.2,1.4857142857142858,4.0,1.5900000000000003,0.52,10.285714285714285,199.73,178.0,818.2,4.0,2572.3,1.4285714285714284,12.97142857142857,0.72,112.3,226.08,287.0,26.0,11208.85,108.84,35.69,43.0,0.0,81.0,786.1000000000001,90.8,16.0,5.142857142857142,70.0,450.1799999999999,3.85,0.0,0.0,169.87,2.0,5064.25,2.0,24.0,13.19,393.0,25.3,3.3800000000000003,0.38,113.2,13.58,10.0,0.8500000000000001,72.0,16.36,5644.0,5.0,30.0,202.0,36.0,4.0,881.4,32.0,14.0,3.0,9.12,0.0,13.57,32.0,10.4,92.0,3.0,28.0,9.5,0.8571428571428571,14.0,13.142857142857142,0.0,6.0,3.0,0.0,3.0
246,2.2285714285714286,3.5528571428571425,0.0,6.910000000000001,4.285714285714286,1.58,0.7999999999999998,455.0,1708.0,5.97,5.171571428571428,4.0,1.4400000000000002,0.0,811.4285714285714,2.24,24.869999999999997,4.668571428571428,32.52571428571428,25.210571428571427,1.8814285714285717,9.999999999999998,4126.0,7.302,2716.5714285714284,1.9514285714285713,1.5599999999999998,4.571428571428571,17.52,123.4,3.714285714285714,67.01142857142857,4.571428571428571,4.285714285714286,4.0,0.0542857142857142,19016.0,1251.8357142857144,764.3214285714286,2.2857142857142856,29.71428571428571,0.0199999999999999,1.3571428571428572,1.2942857142857145,244.0,57.857142857142854,32.68,0.5528571428571428,2.84,1.01,2.5028571428571427,1.9385714285714284,4.0,15.6,1.46,4.0,1.5,0.51,10.285714285714285,199.73,101.0,961.2,4.0,1349.3000000000002,1.4285714285714284,13.14285714285714,0.72,75.04285714285714,227.68,156.6,26.0,8762.85,118.29000000000002,36.201,46.0,0.0,81.0,525.3000000000001,92.0,16.0,5.142857142857142,70.0,469.08,3.87,0.0,0.0,176.474,2.0,5350.25,4.0,30.0,13.170000000000002,405.0,25.9,3.0399999999999996,0.38,104.4,13.66,10.0,0.8500000000000001,72.0,15.68,5680.0,5.0,30.0,208.0,36.0,4.0,863.8,32.0,14.0,3.0,9.06,0.0,13.57,32.0,10.22,86.0,3.0,28.0,9.5,1.7142857142857142,14.0,12.285714285714285,0.0,12.0,6.0,0.0,6.0
247,1.2289156626506026,1.3814457831325302,0.0,49.98,3.156626506024097,2.44,4.0,724.0,23949.0,5.32,6.732650602409638,2.6265060240963853,2.51,0.0,1083.2771084337348,1.0087951807228914,114.66,11.91397590361446,37.61361445783133,17.36433734939759,2.853012048192771,10.0,8245.42,14.22,2298.645542168675,2.7691566265060237,2.58,4.9156626506024095,248.48,74.63373493975902,3.0843373493975905,29.43879518072289,4.9156626506024095,4.9156626506024095,4.0,0.0342168674698795,190787.58,1174.3319277108435,572.9572289156627,2.9156626506024095,13.855421686746986,0.22,0.8879518072289156,0.9526506024096384,288.5421686746988,74.73493975903614,988.86,0.7766265060240964,5.359999999999999,3.97,2.993734939759036,2.8740963855421686,4.0,102.0,0.8325301204819276,4.0,1.46,0.7,13.710843373493976,199.97,395.0,2297.4,4.0,4184.85,0.8795180722891567,4.6251807228915665,1.01,119.75313253012048,3121.9300000000003,486.29,256.0,97469.55,61.8,558.81,27.0,0.0,80.0,9939.509999999998,383.89,242.0,6.132530120481928,830.0,2443.42,64.46000000000001,0.0,0.0,1441.2399999999998,2.0,47555.45,3.0,262.0,236.8,6203.0,22.01,2.53,2.84,124.0,229.84,73.0,1.2000000000000002,1138.0,83.73,89912.0,5.0,408.0,1150.0,509.0,4.0,6194.6,408.0,14.0,1.0,79.07,0.0,238.55,408.0,69.1,1162.0,2.0,218.0,73.7,0.0,166.0,14.0,0.0,0.0,0.0,0.0,0.0
248,1.1111111111111112,2.511111111111111,20.0,11.08,3.3333333333333335,2.44,3.0,724.0,2015.0,9.75,6.391955555555555,3.3333333333333335,2.51,2.2222222222222223,1017.3333333333331,1.3715555555555554,22.6,4.531111111111111,46.209999999999994,19.36169875555556,2.6644444444444444,7.777777777777778,4465.42,10.53,1752.5444444444445,2.582222222222222,2.58,4.888888888888889,21.14,91.33333333333331,3.111111111111111,64.23563777777777,4.888888888888889,4.888888888888889,4.0,0.0192666666666666,15772.9,847.9277777777778,398.48333333333335,2.888888888888889,27.33333333333333,0.0467,1.0888888888888888,1.1166666666666667,223.88888888888889,69.0,40.78,0.6777777777777778,5.359999999999999,0.78,2.3488888888888892,2.681111111111111,4.0,10.0,1.0155555555555555,4.0,1.46,0.8,12.666666666666668,199.97,71.0,1057.4,4.0,1743.0,0.7777777777777778,7.1499999999999995,1.01,59.25,415.89,149.89,28.0,7631.35,192.98037,57.52759999999999,75.0,10.0,80.0,533.25,64.35000000000001,26.0,5.444444444444445,70.0,578.12074,6.1000000000000005,0.0,10.0,174.25528880000002,2.0,3586.3500000000004,2.0,30.0,23.980000000000004,621.0,22.01,2.53,0.1734,124.0,23.24,7.0,1.2000000000000002,114.0,12.344,9156.0,5.0,44.0,246.0,49.0,4.0,822.0,44.0,14.0,1.0,10.05,0.0,24.130000000000003,44.0,9.14,98.0,4.0,30.0,9.8,3.1111111111111107,18.0,10.88888888888889,0.0,28.0,14.0,0.0,14.0
249,2.8880000000000003,4.642000000000001,10.0,21.51,2.0,1.1800000000000002,2.4400000000000004,357.0,1072.0,7.1000000000000005,4.056,4.2,0.9999999999999998,2.0,788.4000000000001,2.212,23.21,15.734,119.36,25.158,1.5779999999999998,8.0,860.0,1.1300000000000026,2584.0,1.61,1.18,3.0,10.76,131.32000000000002,4.800000000000001,68.482,5.2,3.2,10.0,0.064,12920.0,1266.5500000000002,999.73,1.2000000000000002,30.800000000000004,0.04,1.4900000000000002,1.468,214.40000000000003,50.400000000000006,78.67,0.43,2.16,1.8,2.152,1.6,3.0,14.44,1.554,3.0,0.8,0.4,9.2,150.0,190.0,518.1000000000001,4.0,867.0000000000001,0.4,12.28,0.55,95.138,596.8,118.54000000000002,24.0,6332.750000000001,72.33,20.28,28.0,10.0,77.0,475.69,61.400000000000006,6.0,4.0,40.0,342.40999999999997,2.15,0.0,10.0,125.79,2.0,4998.650000000001,3.0,10.0,7.89,252.0,18.5,1.58,0.32,68.9,8.05,2.0,0.6500000000000001,46.0,11.06,3942.0,4.0,16.0,154.0,20.0,3.0,656.5999999999999,15.0,13.0,1.0,7.34,0.0,8.0,26.0,7.77,70.0,1.0,21.0,7.45,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0
